CASEID,ENQUIRYTYPEID,SUBJECTNAME,REASONNAME,TYPENAME,TITLE,OPENEDDATETIMESTRING,CASESTATUS,ADDRESS,ZIP,CLOSEDDATETIMESTRING,LastUpdateDate,EndDate,EndTime,StartDate,StartTime,LATITUDE,LONGITUDE
5067485,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,07/01/18 10:36,0,OXFORD BLVD,78664,10/01/18 12:36,19/02/19 11:18,01/07/2018,10:36 AM,01/07/2018,10:36 AM,30.493424,-97.667422
5067530,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,07/01/18 14:00,0,RIDGEBEND DR,78665,11/01/2018,19/02/19 11:18,01/07/2018,02:00 PM,01/07/2018,02:00 PM,30.575351,-97.660032
5067536,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,07/01/18 14:00,0, , ,07/01/18 15:00,19/02/19 11:18,01/07/2018,02:00 PM,01/07/2018,02:00 PM,30.457779,-97.722031
5067564,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,07/01/18 14:07,0,PIKE PATH,78665,10/01/18 04:07,19/02/19 11:18,01/07/2018,02:07 PM,01/07/2018,02:07 PM,30.552977,-97.665232
5067580,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,07/01/18 14:11,0, , ,11/01/18 03:11,19/02/19 11:18,01/07/2018,02:11 PM,01/07/2018,02:11 PM,30.4536,-97.722725
5067596,101000168,Property,Private Property,Residential Conditions Complaint,Residential Conditions Complaint,07/01/18 15:21,0, , ,12/01/18 05:21,19/02/19 11:18,01/07/2018,03:21 PM,01/07/2018,03:21 PM,30.47338,-97.636698
5067615,101000022,Streets,Street Maintenance,Pothole,Streets Pothole Repair,07/01/18 15:41,0,RIVERLAWN DR,78681,09/01/18 13:41,19/02/19 11:18,01/07/2018,03:41 PM,01/07/2018,03:41 PM,30.504685,-97.71082
5067620,101000381,Animal Related,Animal Control,Animal Complaint - Public Health,Animal Complaint - Public Health,15/02/18 09:40,0, , ,20/02/18 04:40,19/02/19 11:18,02/15/2018,09:40 AM,02/15/2018,09:40 AM,30.447449,-97.661424
5067622,101000381,Animal Related,Animal Control,Animal Complaint - Public Health,Animal Complaint - Public Health,15/02/18 09:43,0, , ,20/02/18 08:43,19/02/19 11:18,02/15/2018,09:43 AM,02/15/2018,09:43 AM,30.440651,-97.685217
5067638,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,15/02/18 11:09,0,FALCON DR,78681,18/02/18 17:09,19/02/19 11:18,02/15/2018,11:09 AM,02/15/2018,11:09 AM,30.520136,-97.710349
5067645,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,15/02/18 11:10,0,SERVICE,78628,18/02/18 07:10,19/02/19 11:18,02/15/2018,11:10 AM,02/15/2018,11:10 AM,30.582323,-97.698622
5067682,101001081,Sidewalks,Snow & Ice,Sidewalk Snow and Ice - SS,Sidewalk Snow and Ice - SS,15/02/18 11:44,0,RM 1431,78681,19/02/18 01:44,19/02/19 11:18,02/15/2018,11:44 AM,02/15/2018,11:44 AM,30.556035,-97.71919
5067686,101001081,Sidewalks,Snow & Ice,Sidewalk Snow and Ice - SS,Sidewalk Snow and Ice - SS,15/02/18 12:28,0,BUCKBOARD BLVD,78681,20/02/18 00:28,19/02/19 11:18,02/15/2018,12:28 PM,02/15/2018,12:28 PM,30.494027,-97.684982
5067687,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,15/02/18 12:33,0,UNIVERSITY BLVD,78665,18/02/18 18:33,19/02/19 11:18,02/15/2018,12:33 PM,02/15/2018,12:33 PM,30.571207,-97.640957
5067707,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow & Ice Complaint,14/02/18 17:06,0, , ,17/02/18 20:06,19/02/19 11:18,02/14/2018,05:06 PM,02/14/2018,05:06 PM,30.565833,-97.719338
5067728,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,14/02/18 18:31,0,BLUFF DR,78681,19/02/18 11:31,19/02/19 11:18,02/14/2018,06:31 PM,02/14/2018,06:31 PM,30.494936,-97.69519
5067730,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,14/02/18 18:50,0, , ,19/02/18 13:50,19/02/19 11:18,02/14/2018,06:50 PM,02/14/2018,06:50 PM,30.449898,-97.725963
5067732,101001081,Sidewalks,Snow & Ice,Sidewalk Snow and Ice - SS,Sidewalk Snow and Ice - SS,14/02/18 19:10,0,PARKER DR,78681,15/02/18 19:10,19/02/19 11:18,02/14/2018,07:10 PM,02/14/2018,07:10 PM,30.481716,-97.681392
5067733,101001081,Sidewalks,Snow & Ice,Sidewalk Snow and Ice - SS,Sidewalk Snow and Ice - SS,14/02/18 19:11,0,APOLLO CIR,78664,16/02/18 22:11,19/02/19 11:18,02/14/2018,07:11 PM,02/14/2018,07:11 PM,30.537656,-97.655764
5067737,101001068,Animal Related,Animal Control,Animal Complaint - Livability,Animal Complaint - Livability,27/02/18 07:21,0, , ,01/03/18 14:21,19/02/19 11:18,02/27/2018,07:21 AM,02/27/2018,07:21 AM,30.437291,-97.718339
5067740,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,27/02/18 07:45,0,PEBBLESTONE TRL,78665,27/02/18 12:45,19/02/19 11:18,02/27/2018,07:45 AM,02/27/2018,07:45 AM,30.574977,-97.656406
5067783,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,15/02/18 07:50,0,GATTIS SCHOOL RD,78665,19/02/18 15:50,19/02/19 11:18,02/15/2018,07:50 AM,02/15/2018,07:50 AM,30.495385,-97.623796
5067785,101000108,Vehicles and Commuting,Traffic Control,Abandoned Vehicle,Abandoned Vehicle Complaint: MN 381KZA - Pct #5,15/02/18 08:02,0,JARRETT WAY,78728,19/02/18 23:02,19/02/19 11:18,02/15/2018,08:02 AM,02/15/2018,08:02 AM,30.469109,-97.682552
5067786,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,15/02/18 08:05,0,FLOWER HILL DR,78664,16/02/18 11:05,19/02/19 11:18,02/15/2018,08:05 AM,02/15/2018,08:05 AM,30.485424,-97.61859
5067795,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow & Ice Complaint,15/02/18 08:34,0, , ,15/02/18 12:34,19/02/19 11:18,02/15/2018,08:34 AM,02/15/2018,08:34 AM,30.461202,-97.634702
5067841,101000093,Vehicles and Commuting,Parking,Parking Violation Complaint,Parking Violation Complaint: MN CUT776 - Pct #4,15/01/18 09:44,0,N WOODWAY DR,78681,19/01/18 05:44,19/02/19 11:18,01/15/2018,09:44 AM,01/15/2018,09:44 AM,30.514427,-97.712214
5067845,101000048,Utilities Related,Sewer & Storm Drain,Sewer Issues,Sewer Issue ,15/01/18 09:55,0,, ,18/01/18 11:55,19/02/19 11:18,01/15/2018,09:55 AM,01/15/2018, 09:55 AM,30.451874,-97.713274
5067879,101000093,Vehicles and Commuting,Parking,Parking Violation Complaint,Parking Violation Complaint: MN rxm946 - Pct #2,28/01/18 11:59,0,ROD CAREW DR,78665,02/02/18 03:59,19/02/19 11:18,01/28/2018,11:59 AM,01/28/2018,11:59 AM,30.531409,-97.621556
5067887,101000168,Property,Private Property,Residential Conditions Complaint,Residential Conditions Complaint,28/01/18 13:10,0,WARNER RANCH DR,78664,31/01/18 04:10,19/02/19 11:18,01/28/2018,01:10 PM,01/28/2018,01:10 PM,30.482857,-97.650742
5067897,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,28/01/18 13:27,0,LIME ROCK DR,78681,30/01/18 18:27,19/02/19 11:18,01/28/2018,01:27 PM,01/28/2018,01:27 PM,30.502782,-97.690959
5067905,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,28/01/18 13:41,0,CHRISTOPHER AVE,78681,01/02/18 16:41,19/02/19 11:18,01/28/2018,01:41 PM,01/28/2018,01:41 PM,30.495615,-97.688463
5067910,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,28/01/18 13:55,0,, ,29/01/18 05:55,19/02/19 11:18,01/28/2018,01:55 PM,01/28/2018, 01:55 PM,30.447736,-97.691247
5067939,101000048,Utilities Related,Sewer & Storm Drain,Sewer Issues,Sewer Issue ,28/01/18 15:29,0,ROD CAREW DR,78665,02/02/18 01:29,19/02/19 11:18,01/28/2018,03:29 PM,01/28/2018,03:29 PM,30.535212,-97.624478
5067962,101000167,Property,Private Property,Exterior Nuisance Complaint,Ext: Rubbish,28/01/18 18:34,0,, ,02/02/18 08:34,19/02/19 11:18,01/28/2018,06:34 PM,01/28/2018, 06:34 PM,30.471059,-97.620458
5067971,101001081,Sidewalks,Snow & Ice,Sidewalk Snow and Ice - SS,Sidewalk Snow and Ice - SS,29/01/18 07:55,0,MC NEIL RD,78681,29/01/18 22:55,19/02/19 11:18,01/29/2018,07:55 AM,01/29/2018,07:55 AM,30.480664,-97.704212
5067972,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,29/01/18 07:59,0,PALM VALLEY CV,78664,02/02/18 15:59,19/02/19 11:18,01/29/2018,07:59 AM,01/29/2018,07:59 AM,30.517566,-97.650697
5068029,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,29/01/18 11:01,0,FANNIN AVE,78664,02/02/18 18:01,19/02/19 11:18,01/29/2018,11:01 AM,01/29/2018,11:01 AM,30.514012,-97.678602
5068038,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,29/01/18 11:22,0,, ,02/02/18 22:22,19/02/19 11:18,01/29/2018,11:22 AM,01/29/2018, 11:22 AM,30.585031,-97.710589
5068062,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,29/01/18 12:44,0,WEST END PL,78681,31/01/18 22:44,19/02/19 11:18,01/29/2018,12:44 PM,01/29/2018,12:44 PM,30.542733,-97.712783
5068064,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,29/01/18 12:50,0,WOLKIN CV,78681,30/01/18 03:50,19/02/19 11:18,01/29/2018,12:50 PM,01/29/2018,12:50 PM,30.539431,-97.703076
5068067,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,29/01/18 12:58,0,AVERY-NELSON PKWY,78665,01/02/18 21:58,19/02/19 11:18,01/29/2018,12:58 PM,01/29/2018,12:58 PM,30.556644,-97.651713
5068073,101000168,Property,Private Property,Residential Conditions Complaint,Residential Conditions Complaint,29/01/18 13:14,0,SERVICE,78628,03/02/18 02:14,19/02/19 11:18,01/29/2018,01:14 PM,01/29/2018,01:14 PM,30.580762,-97.693481
5068078,101000168,Property,Private Property,Residential Conditions Complaint,Residential Conditions Complaint,29/01/18 13:25,0,N IH 35 FR,78681,03/02/18 13:25,19/02/19 11:18,01/29/2018,01:25 PM,01/29/2018,01:25 PM,30.565712,-97.694436
5068091,101001068,Animal Related,Animal Control,Animal Complaint - Livability,Animal Complaint - Livability,29/01/18 13:54,0,HIDDEN GLEN DR,78681,29/01/18 20:54,19/02/19 11:18,01/29/2018,01:54 PM,01/29/2018,01:54 PM,30.5448,-97.704498
5068095,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow & Ice Complaint,29/01/18 14:03,0,E OLD SETTLERS BLVD,78665,02/02/18 14:03,19/02/19 11:18,01/29/2018,02:03 PM,01/29/2018,02:03 PM,30.540833,-97.662811
5068101,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,29/01/18 14:22,0,SERVICE,78665,03/02/18 03:22,19/02/19 11:18,01/29/2018,02:22 PM,01/29/2018,02:22 PM,30.528513,-97.637146
5068103,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,29/01/18 14:22,0,HARRELL PKWY,78665,01/02/18 00:22,19/02/19 11:18,01/29/2018,02:22 PM,01/29/2018,02:22 PM,30.528398,-97.635363
5068114,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,29/01/18 14:23,0,S MAYS ST,78664,29/01/18 21:23,19/02/19 11:18,01/29/2018,02:23 PM,01/29/2018,02:23 PM,30.494038,-97.676282
5068137,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow,29/01/18 14:25,0,SAGEBRUSH DR,78681,30/01/18 16:25,19/02/19 11:18,01/29/2018,02:25 PM,01/29/2018,02:25 PM,30.496281,-97.682124
5068152,101000108,Vehicles and Commuting,Traffic Control,Abandoned Vehicle,Abandoned Vehicle Complaint: MN 719493 - Pct #3,07/12/18 08:02,0,S A W GRIMES BLVD,78664,09/12/18 07:02,19/02/19 11:18,12/07/2018,08:02 AM,12/07/2018,08:02 AM,30.495096,-97.657009
5068167,101000167,Property,Private Property,Exterior Nuisance Complaint,Ext: Rubbish,07/12/18 10:39,0,N IH 35 FR,78681,09/12/18 16:39,19/02/19 11:18,12/07/2018,10:39 AM,12/07/2018,10:39 AM,30.553878,-97.696899
5068194,101001068,Animal Related,Animal Control,Animal Complaint - Livability,Animal Complaint - Livability,07/12/18 13:40,0, , ,08/12/18 01:40,19/02/19 11:18,12/07/2018,01:40 PM,12/07/2018,01:40 PM,30.574403,-97.71495
5068225,101000093,Vehicles and Commuting,Parking,Parking Violation Complaint,Parking Violation Complaint: MN 749JGZ - Pct # 3,08/12/18 13:57,0,GLENN DR,78664,12/12/18 10:57,19/02/19 11:18,12/08/2018,01:57 PM,12/08/2018,01:57 PM,30.467209,-97.649527
5068266,101000093,Vehicles and Commuting,Parking,Parking Violation Complaint,Parking Violation Complaint: - Pct #2,10/12/18 09:28,0,INDIAN MEADOWS DR,78665,14/12/18 13:28,19/02/19 11:18,12/10/2018,09:28 AM,12/10/2018,09:28 AM,30.549556,-97.672665
5068286,101000040,Streets,Traffic Signal / Signs,Traffic Signal Trouble,Traffic Signal Trouble,10/12/18 10:23,0,DIXIE LN,78664,11/12/18 02:23,19/02/19 11:18,12/10/2018,10:23 AM,12/10/2018,10:23 AM,30.492021,-97.673225
5068297,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,10/12/18 11:13,0,N A W GRIMES BLVD,78665,14/12/18 12:13,19/02/19 11:18,12/10/2018,11:13 AM,12/10/2018,11:13 AM,30.551534,-97.64628
5068305,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,10/12/18 11:23,0,SERVICE,78628,14/12/18 00:23,19/02/19 11:18,12/10/2018,11:23 AM,12/10/2018,11:23 AM,30.580513,-97.701133
5068327,101000381,Animal Related,Animal Control,Animal Complaint - Public Health,Animal Complaint - Public Health,10/12/18 12:13,0,LOUIS HENNA BLVD,78664,14/12/18 07:13,19/02/19 11:18,12/10/2018,12:13 PM,12/10/2018,12:13 PM,30.489151,-97.632485
5068336,101000168,Property,Private Property,Residential Conditions Complaint,Residential Conditions Complaint,10/12/18 12:23,0, , ,14/12/18 03:23,19/02/19 11:18,12/10/2018,12:23 PM,12/10/2018,12:23 PM,30.579069,-97.711229
5068344,101000167,Property,Private Property,Exterior Nuisance Complaint,Ext:    Other,10/12/18 12:31,0,S IH 35 FR,78664,11/12/18 04:31,19/02/19 11:18,12/10/2018,12:31 PM,12/10/2018,12:31 PM,30.484755,-97.674871
5068350,101001081,Sidewalks,Snow & Ice,Sidewalk Snow and Ice - SS,Sidewalk Snow and Ice - SS,10/12/18 12:41,0,OAKRIDGE DR,78681,10/12/18 20:41,19/02/19 11:18,12/10/2018,12:41 PM,12/10/2018,12:41 PM,30.491862,-97.69918
5068354,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,10/12/18 12:53,0,FOREST CREEK DR,78665,11/12/18 14:53,19/02/19 11:18,12/10/2018,12:53 PM,12/10/2018,12:53 PM,30.508,-97.616435
5068408,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,10/12/18 16:08,0,WOODGREEN DR,78681,13/12/18 22:08,19/02/19 11:18,12/10/2018,04:08 PM,12/10/2018,04:08 PM,30.488446,-97.699962
5068481,101000022,Streets,Street Maintenance,Pothole,Streets Pothole Repair,10/09/18 10:28,0, , ,12/09/18 05:28,19/02/19 11:18,09/10/2018,10:28 AM,09/10/2018,10:28 AM,30.4399,-97.705255
5068482,101000093,Vehicles and Commuting,Parking,Parking Violation Complaint,Parking Violation Complaint: MN 616EEX - Pct # 3,10/09/18 10:30,0,GREENBRIAR LOOP,78664,13/09/18 08:30,19/02/19 11:18,09/10/2018,10:30 AM,09/10/2018,10:30 AM,30.50004,-97.667268
5068510,101000167,Property,Private Property,Exterior Nuisance Complaint,Ext: Rubbish,10/09/18 11:50,0,RM 1431,78681,12/09/18 22:50,19/02/19 11:18,09/10/2018,11:50 AM,09/10/2018,11:50 AM,30.560697,-97.716669
5068514,101000108,Vehicles and Commuting,Traffic Control,Abandoned Vehicle,Abandoned Vehicle Complaint: MN 78051 - Pct #3,10/09/18 12:03,0,LOUIS HENNA BLVD,78664,15/09/18 01:03,19/02/19 11:18,09/10/2018,12:03 PM,09/10/2018,12:03 PM,30.483407,-97.667178
5068518,101000093,Vehicles and Commuting,Parking,Parking Violation Complaint,Parking Violation Complaint: - Pct #5,10/09/18 12:20,0,RED CLOUD DR,78681,13/09/18 19:20,19/02/19 11:18,09/10/2018,12:20 PM,09/10/2018,12:20 PM,30.487401,-97.707989
5068535,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,10/09/18 13:51,0,CR 172,78681,12/09/18 08:51,19/02/19 11:18,09/10/2018,01:51 PM,09/10/2018,01:51 PM,30.481894,-97.695297
5068576,101000040,Streets,Traffic Signal / Signs,Traffic Signal Trouble,Traffic Signal Trouble,10/09/18 16:39,0, , ,11/09/18 16:39,19/02/19 11:18,09/10/2018,04:39 PM,09/10/2018,04:39 PM,30.459791,-97.650249
5068610,101000006,Sidewalks,Complaints,Sidewalk Structural Complaint,Sidewalk Structural Complaint,20/09/18 08:43,0,WOODLAND LOOP,78665,21/09/18 02:43,19/02/19 11:18,09/20/2018,08:43 AM,09/20/2018,08:43 AM,30.523512,-97.612078
5068641,101001068,Animal Related,Animal Control,Animal Complaint - Livability,Animal Complaint - Livability,20/09/18 11:04,0, , ,20/09/18 16:04,19/02/19 11:18,09/20/2018,11:04 AM,09/20/2018,11:04 AM,30.455698,-97.630346
5068648,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,20/09/18 11:29,0,LANTANA DR,78664,22/09/18 10:29,19/02/19 11:18,09/20/2018,11:29 AM,09/20/2018,11:29 AM,30.526314,-97.656397
5068675,101000108,Vehicles and Commuting,Traffic Control,Abandoned Vehicle,Abandoned Vehicle Complaint: MN 261AVH - Pct #3,20/09/18 13:55,0,PECOS VALLEY CV,78665,24/09/18 21:55,19/02/19 11:18,09/20/2018,01:55 PM,09/20/2018,01:55 PM,30.499706,-97.640315
5068677,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,20/09/18 14:10,0,LOGAN DR,78664,21/09/18 16:10,19/02/19 11:18,09/20/2018,02:10 PM,09/20/2018,02:10 PM,30.507814,-97.650221
5068683,101000108,Vehicles and Commuting,Traffic Control,Abandoned Vehicle,Abandoned Vehicle Complaint: MN PVN356 - Pct #5,20/09/18 14:31,0, , ,24/09/18 10:31,19/02/19 11:18,09/20/2018,02:31 PM,09/20/2018,02:31 PM,30.463921,-97.722232
5068721,101000168,Property,Private Property,Residential Conditions Complaint,Residential Conditions Complaint,20/09/18 16:04,0,N A W GRIMES BLVD,78665,21/09/18 09:04,19/02/19 11:18,09/20/2018,04:04 PM,09/20/2018,04:04 PM,30.545083,-97.648131
5068792,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,05/02/18 17:08,0,S IH 35 FR,78664,10/02/18 12:08,19/02/19 11:18,02/05/2018,05:08 PM,02/05/2018,05:08 PM,30.467021,-97.66798
5068816,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow & Ice Complaint,06/02/18 08:36,0,LUTHER PETERSON PL,78665,07/02/18 17:36,19/02/19 11:18,02/06/2018,08:36 AM,02/06/2018,08:36 AM,30.547927,-97.67521
5068828,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow & Ice Complaint,06/02/18 09:12,0,S A W GRIMES BLVD,78664,09/02/18 14:12,19/02/19 11:18,02/06/2018,09:12 AM,02/06/2018,09:12 AM,30.488731,-97.651179
5068883,101000171,Property,Private Property,Residential Conditions Complaint HOD,Residential Conditions Complaint HOD,06/02/18 12:34,0,GLENN DR,78664,09/02/18 12:34,19/02/19 11:18,02/06/2018,12:34 PM,02/06/2018,12:34 PM,30.478103,-97.649918
5068925,101000380,Public Safety,Graffiti / Clean City,Graffiti complaint / reporting,Graffiti complaint / reporting,06/02/18 14:01,0,SETON PKWY,78665,10/02/18 08:01,19/02/19 11:18,02/06/2018,02:01 PM,02/06/2018,02:01 PM,30.562626,-97.649877
5068937,101000108,Vehicles and Commuting,Traffic Control,Abandoned Vehicle,Abandoned Vehicle Complaint: MN 414HNK - Pct #3,06/02/18 14:44,0,MONICA LN,78664,09/02/18 10:44,19/02/19 11:18,02/06/2018,02:44 PM,02/06/2018,02:44 PM,30.480131,-97.633244
5068945,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow & Ice Complaint,06/02/18 15:09,0, , ,11/02/18 07:09,19/02/19 11:18,02/06/2018,03:09 PM,02/06/2018,03:09 PM,30.451104,-97.68884
5068975,101000167,Property,Private Property,Exterior Nuisance Complaint,Ext: Vehicle,06/02/18 17:36,0, , ,07/02/18 19:36,19/02/19 11:18,02/06/2018,05:36 PM,02/06/2018,05:36 PM,30.436418,-97.68143
5068980,101000381,Animal Related,Animal Control,Animal Complaint - Public Health,Animal Complaint - Public Health,06/02/18 18:02,0,TEXANA LOOP,78665,08/02/18 17:02,19/02/19 11:18,02/06/2018,06:02 PM,02/06/2018,06:02 PM,30.556236,-97.66007
5068982,101000323,Public Safety,Police,Suspicious Activity,Police Suspicious Activity,06/02/18 18:16,0,WYOMING SPRINGS DR,78681,11/02/18 00:16,19/02/19 11:18,02/06/2018,06:16 PM,02/06/2018,06:16 PM,30.553581,-97.714803
5069025,101000093,Vehicles and Commuting,Parking,Parking Violation Complaint,Parking Violation Complaint: MN 869KEB - Pct #3,07/02/18 10:45,0,WINDSOR RD,78664,09/02/18 21:45,19/02/19 11:18,02/07/2018,10:45 AM,02/07/2018,10:45 AM,30.494636,-97.669703
5069029,101000048,Utilities Related,Sewer & Storm Drain,Sewer Issues,Sewer Issue ,07/02/18 11:17,0,E PALM VALLEY BLVD,78664,08/02/18 01:17,19/02/19 11:18,02/07/2018,11:17 AM,02/07/2018,11:17 AM,30.518716,-97.675297
5069031,101000108,Vehicles and Commuting,Traffic Control,Abandoned Vehicle,Abandoned Vehicle Complaint: MN PAL8185 - Pct # 3,07/02/18 11:23,0,DOUBLE CREEK DR,78664,10/02/18 23:23,19/02/19 11:18,02/07/2018,11:23 AM,02/07/2018,11:23 AM,30.489454,-97.643881
5069059,101000168,Property,Private Property,Residential Conditions Complaint,Residential Conditions Complaint,07/02/18 12:57,0,N IH 35 FR,78681,07/02/18 23:57,19/02/19 11:18,02/07/2018,12:57 PM,02/07/2018,12:57 PM,30.543221,-97.6929
5069080,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,01/03/18 15:42,0,CLEARVIEW CV,78664,04/03/18 14:42,19/02/19 11:18,03/01/2018,03:42 PM,03/01/2018,03:42 PM,30.502792,-97.662619
5069097,101000007,Sidewalks,Snow & Ice,Sidewalk Snow & Ice Complaint,Sidewalk Snow & Ice Complaint,01/03/18 16:21,0,SERVICE,78665,04/03/18 02:21,19/02/19 11:18,03/01/2018,04:21 PM,03/01/2018,04:21 PM,30.527497,-97.61904
5069113,101000030,Streets,Snow & Ice,Snow & Ice Complaint,Streets Snow & Ice Complaint,01/03/18 18:02,0, , ,06/03/18 03:02,19/02/19 11:18,03/01/2018,06:02 PM,03/01/2018,06:02 PM,30.468335,-97.640542
