CASE#,citycode,caseyear,casenbr,reporteddate,offense,address,ResultCode,ARREST,OFFENSE_CODE,LastUpdateDate,begindate,StartDate,StartTime,EndDate,EndTime,latitude,longitude
3197704,RR,2018,697704,28/10/18 06:12,MISC,SERVICE,4,No,99,19/02/19 12:18,28/10/18 06:12,10/28/2018,06:12 AM,10/28/2018,06:12 AM,30.52339833,-97.67964262
3197735,RR,2018,697735,27/10/18 21:34,FC,KAROLYN DR,1,No,99,19/02/19 12:18,26/10/18 01:39,10/26/2018,01:39 AM,10/26/2018,01:39 AM,30.52175038,-97.67462248
3197777,RR,2018,697777,15/12/18 19:30,BURGD,S IH 35 FR,4,No,6,19/02/19 12:18,15/12/18 03:21,12/15/2018,03:21 AM,12/15/2018,03:21 AM,30.49898045,-97.68185515
3197803,RR,2018,697803,12/09/18 08:06,MTC,LOUIS HENNA BLVD,1,No,38,19/02/19 12:18,12/09/18 08:04,09/12/2018,08:04 AM,12/09/2018,08:04 AM,30.48858159,-97.64165587
3197835,RR,2018,697835,17/10/18 21:06,MISC,LONCOLA CT,1,Yes,99,19/02/19 12:18,17/10/18 17:30,10/17/2018,05:30 PM,10/17/2018,05:30 PM,30.53962987,-97.70173735
3197883,RR,2018,697883,28/07/18 13:50,TFMV,W LOGAN ST,4,No,7,19/02/19 12:18,28/07/18 09:01,07/28/2018,09:01 AM,07/28/2018,09:01 AM,30.50220006,-97.67886442
3197910,RR,2018,697910,31/07/18 08:01,FC,LAUREL PATH,2,No,99,19/02/19 12:18,30/07/18 13:26,07/30/2018,01:26 PM,07/30/2018,01:26 PM,30.529231,-97.65592283
3197959,RR,2018,697959,25/07/18 22:25,MISC,LOUIS HENNA BLVD,1,No,99,19/02/19 12:18,25/07/18 00:00,07/25/2018,12:00 AM,07/25/2018,12:00 AM,30.48858159,-97.64165587
3198037,RR,2018,698037,29/07/18 20:51,POSDPA,TIMBERLINE DR,1,Yes,40,19/02/19 12:18,29/07/18 19:00,07/29/2018,07:00 PM,07/29/2018,07:00 PM,30.52635853,-97.64961333
3198058,RR,2018,698058,29/07/18 23:12,NOINS,HOPPE TRL,2,Yes,99,19/02/19 12:18,29/07/18 21:28,07/29/2018,09:28 PM,07/29/2018,09:28 PM,30.53922169,-97.69400877
3198081,RR,2018,698081,30/07/18 08:50,DAMMV,TENAZA CV,4,No,15,19/02/19 12:18,29/07/18 07:30,07/29/2018,07:30 AM,07/29/2018,07:30 AM,30.50974171,-97.64615721
3198127,RR,2018,698127,29/07/18 12:43,DISCON,S IH 35 FWY,2,No,38,19/02/19 12:18,29/07/18 00:00,07/29/2018,12:00 AM,07/29/2018,12:00 AM,30.49922841,-97.68080229
3198255,RR,2018,698255,30/07/18 22:39,BURGD,ROCKRIDGE ST,4,No,6,19/02/19 12:18,30/07/18 21:00,07/30/2018,09:00 PM,07/30/2018,09:00 PM,30.50065129,-97.71173186
3198259,RR,2018,698259,30/07/18 23:30,AUTOTH,N IH 35 FR,2,No,8,19/02/19 12:18,27/07/18 22:50,07/27/2018,10:50 PM,07/27/2018,10:50 PM,30.56402104,-97.69354338
3198285,RR,2018,698285,31/07/18 00:12,DAR,WYOMING SPRINGS DR,2,Yes,99,19/02/19 12:18,30/07/18 23:41,07/30/2018,11:41 PM,07/30/2018,11:41 PM,30.55332844,-97.7162866
3198292,RR,2018,698292,31/07/18 19:10,LOITER,MOYE ST,7,Yes,40,19/02/19 12:18,31/07/18 17:45,07/31/2018,05:45 PM,07/31/2018,05:45 PM,30.51072972,-97.66379637
3198386,RR,2018,698386,23/08/18 11:00,BURGD,WYOMING SPRINGS DR,4,No,6,19/02/19 12:18,22/08/18 20:30,08/22/2018,08:30 PM,08/22/2018,08:30 PM,30.51420872,-97.71549315
3198402,RR,2018,698402,28/08/18 12:10,THREAT,WYOMING SPRINGS DR,4,No,9,19/02/19 12:18,28/08/18 11:26,08/28/2018,11:26 AM,08/28/2018,11:26 AM,30.55253117,-97.71283812
3198456,RR,2018,698456,23/08/18 18:30,SHOPLF,HARRELL PKWY,1,No,7,19/02/19 12:18,23/08/18 18:09,08/23/2018,06:09 PM,08/23/2018,06:09 PM,30.54323857,-97.63236326
3198527,RR,2018,698527,15/08/18 21:40,TRSPAS,STRATFORD CT,1,No,40,19/02/19 12:18,15/08/18 21:35,08/15/2018,09:35 PM,08/15/2018,09:35 PM,30.48865025,-97.66543669
3198690,RR,2018,698690,13/08/18 19:05,DAR,GATTIS SCHOOL RD,2,Yes,99,19/02/19 12:18,13/08/18 17:10,08/13/2018,05:10 PM,08/13/2018,05:10 PM,30.49653905,-97.6503076
3198920,RR,2018,698920,15/08/18 21:38,RECGUN, ,4,No,99,19/02/19 12:18,15/08/18 20:00,08/15/2018,08:00 PM,08/15/2018,08:00 PM,30.46581929,-97.63343138
3198927,RR,2018,698927,29/08/18 15:10,TLE,W AUSTIN AVE,4,Yes,99,19/02/19 12:18,29/08/18 12:14,08/29/2018,12:14 PM,08/29/2018,12:14 PM,30.5101804,-97.68050474
3198931,RR,2018,698931,14/08/18 15:15,MTC,CREEK BEND BLVD,2,No,38,19/02/19 12:18,14/08/18 15:10,08/14/2018,03:10 PM,08/14/2018,03:10 PM,30.53885167,-97.71116728
3198966,RR,2018,698966,24/09/18 15:10,OPBOTT,N MAYS ST,4,Yes,99,19/02/19 12:18,24/09/18 15:01,09/24/2018,03:01 PM,09/24/2018,03:01 PM,30.51771062,-97.68261809
3198997,RR,2018,698997,24/09/18 20:21,CIC,DYLAN GARRETT CV,4,No,50,19/02/19 12:18,24/09/18 19:40,09/24/2018,07:40 PM,09/24/2018,07:40 PM,30.53586094,-97.69971556
3199015,RR,2018,699015,24/09/18 23:10,DAR,TOM GARY CV,1,No,99,19/02/19 12:18,24/09/18 00:57,09/24/2018,12:57 AM,09/24/2018,12:57 AM,30.54613011,-97.69143767
3199093,RR,2018,699093,17/11/18 12:47,DISCON,LOUIS HENNA BLVD,2,No,38,19/02/19 12:18,17/11/18 12:47,11/17/2018,12:47 PM,11/17/2018,12:47 PM,30.48845189,-97.63723845
3199152,RR,2018,699152,20/11/18 12:24,DAR,HOLLOW TREE BLVD,2,Yes,99,19/02/19 12:18,20/11/18 12:08,11/20/2018,12:08 PM,11/20/2018,12:08 PM,30.52447026,-97.70358366
3199203,RR,2018,699203,22/10/18 16:15,TFMV, ,4,No,7,19/02/19 12:18,21/10/18 20:30,10/21/2018,08:30 PM,10/21/2018,08:30 PM,30.46732991,-97.62045378
3199220,RR,2018,699220,23/10/18 18:37,ASLT5,ALLEY ALY,4,Yes,9,19/02/19 12:18,23/10/18 15:17,10/23/2018,03:17 PM,10/23/2018,03:17 PM,30.5096616,-97.68006224
3199407,RR,2018,699407,27/10/18 14:30,THEFT,W OAK DR,4,No,7,19/02/19 12:18,27/10/18 01:00,10/27/2018,01:00 AM,10/27/2018,01:00 AM,30.52136891,-97.67733854
3199553,RR,2018,699553,28/10/18 19:25,FALSNM,PURPLE SAGE DR,2,Yes,40,19/02/19 12:18,28/10/18 18:49,10/28/2018,06:49 PM,10/28/2018,06:49 PM,30.49203007,-97.68262572
3199573,RR,2018,699573,28/10/18 15:14,CANCIP,CHINO VALLEY TRL,2,Yes,99,19/02/19 12:18,28/10/18 14:56,10/28/2018,02:56 PM,10/28/2018,02:56 PM,30.50284093,-97.64070219
3199586,RR,2018,699586,28/10/18 17:13,THEFT,RAWHIDE DR,4,Yes,7,19/02/19 12:18,27/10/18 20:45,10/27/2018,08:45 PM,10/27/2018,08:45 PM,30.48937123,-97.68071837
3199589,RR,2018,699589,29/10/18 00:50,WT,MEADOWCREEK CV,7,Yes,99,19/02/19 12:18,28/10/18 23:44,10/28/2018,11:44 PM,10/28/2018,11:44 PM,30.50401967,-97.66677183
3199684,RR,2018,699684,28/10/18 23:51,DAS,E PALM VALLEY BLVD,2,Yes,99,19/02/19 12:18,28/10/18 16:38,10/28/2018,04:38 PM,10/28/2018,04:38 PM,30.52297108,-97.63501829
3199759,RR,2018,699759,30/10/18 08:53,CSCREG,HERITAGE CENTER CIR,1,Yes,40,19/02/19 12:18,29/10/18 19:10,10/29/2018,07:10 PM,10/29/2018,07:10 PM,30.51671879,-97.67734617
3199768,RR,2018,699768,28/10/18 00:31,BIKETF,JOE DIMAGGIO BLVD,1,No,7,19/02/19 12:18,27/10/18 19:15,10/27/2018,07:15 PM,10/27/2018,07:15 PM,30.52506917,-97.63987822
3199842,RR,2018,699842,30/10/18 23:54,DAR,N A W GRIMES BLVD,2,Yes,99,19/02/19 12:18,30/10/18 19:23,10/30/2018,07:23 PM,10/30/2018,07:23 PM,30.52963154,-97.65189451
3199865,RR,2018,699865,28/10/18 14:43,ASLT5,CAMINO DEL VERDES PL,2,No,9,19/02/19 12:18,27/10/18 15:08,10/27/2018,03:08 PM,10/27/2018,03:08 PM,30.5331487,-97.71117491
3199960,RR,2018,699960,29/10/18 20:18,HRUNAT,MARTIN AVE,2,Yes,99,19/02/19 12:18,29/10/18 19:31,10/29/2018,07:31 PM,10/29/2018,07:31 PM,30.4866895,-97.68979735
3200002,RR,2018,700002,29/10/18 08:35,NOINS,N IH 35 FR,8,Yes,99,19/02/19 12:18,29/10/18 08:00,10/29/2018,08:00 AM,10/29/2018,08:00 AM,30.52720921,-97.69094176
3200011,RR,2018,700011,29/10/18 21:30,TRSPAS,RM 1431,4,Yes,40,19/02/19 12:18,29/10/18 18:55,10/29/2018,06:55 PM,10/29/2018,06:55 PM,30.55387013,-97.71156401
3200157,RR,2018,700157,31/10/18 13:45,ASLT4, ,1,Yes,5,19/02/19 12:18,31/10/18 09:40,10/31/2018,09:40 AM,10/31/2018,09:40 AM,30.4581403,-97.72594542
3200160,RR,2018,700160,31/10/18 13:45,OBSTRU, ,1,Yes,40,19/02/19 12:18,31/10/18 09:40,10/31/2018,09:40 AM,10/31/2018,09:40 AM,30.4581403,-97.72594542
3200196,RR,2018,700196,31/10/18 15:21,TRSPAS,CASEY LN,4,Yes,40,19/02/19 12:18,31/10/18 14:18,10/31/2018,02:18 PM,10/31/2018,02:18 PM,30.5108289,-97.66269774
3200214,RR,2018,700214,31/10/18 21:33,DAMMV,SERVICE,2,No,15,19/02/19 12:18,31/10/18 20:48,10/31/2018,08:48 PM,10/31/2018,08:48 PM,30.48327153,-97.67064757
3200221,RR,2018,700221,30/10/18 06:10,LURKNG, ,4,Yes,40,19/02/19 12:18,30/10/18 05:27,10/30/2018,05:27 AM,10/30/2018,05:27 AM,30.45323842,-97.69540495
3200271,RR,2018,700271,30/10/18 23:44,BEGGAR,E PALM VALLEY BLVD,2,Yes,39,19/02/19 12:18,30/10/18 12:45,10/30/2018,12:45 PM,10/30/2018,12:45 PM,30.51737111,-97.67301268
3200298,RR,2018,700298,30/10/18 21:04,BIKETF,LOUIS HENNA BLVD,1,No,7,19/02/19 12:18,30/10/18 14:00,10/30/2018,02:00 PM,10/30/2018,02:00 PM,30.48858159,-97.64165587
3200364,RR,2018,700364,31/10/18 18:48,NARC,MCNEIL RD,4,No,28,19/02/19 12:18,31/10/18 17:13,10/31/2018,05:13 PM,10/31/2018,05:13 PM,30.50445073,-97.68185515
3200438,RR,2018,700438,01/11/18 21:41,NODL,LOYAGA DR,4,Yes,99,19/02/19 12:18,01/11/18 19:50,11/01/2018,07:50 PM,01/11/2018,07:50 PM,30.53977864,-97.70458311
3200444,RR,2018,700444,01/11/18 12:53,MISC,W AUSTIN AVE,4,Yes,99,19/02/19 12:18,01/11/18 11:49,11/01/2018,11:49 AM,01/11/2018,11:49 AM,30.5101804,-97.68050474
3200461,RR,2018,700461,02/11/18 18:00,TFMV,CHRISTOPHER AVE,2,No,7,19/02/19 12:18,02/11/18 15:35,11/02/2018,03:35 PM,02/11/2018,03:35 PM,30.49011891,-97.69486326
3200479,RR,2018,700479,01/11/18 10:30,WT,SERVICE,4,Yes,99,19/02/19 12:18,01/11/18 09:32,11/01/2018,09:32 AM,01/11/2018,09:32 AM,30.54545872,-97.69661802
3200506,RR,2018,700506,10/05/18 18:15,JHOMIC,MCNEIL RD,4,No,1,19/02/19 12:18,10/05/18 15:30,05/10/2018,03:30 PM,10/05/2018,03:30 PM,30.49323933,-97.69321531
3200566,RR,2018,700566,01/11/18 17:37,HLTWEL,CHISHOLM TRAIL RD,4,No,99,19/02/19 12:18,01/11/18 16:35,11/01/2018,04:35 PM,01/11/2018,04:35 PM,30.53261082,-97.69598479
3200713,RR,2018,700713,03/11/18 23:27,DAR,RM 1431,4,Yes,99,19/02/19 12:18,03/11/18 23:09,11/03/2018,11:09 PM,03/11/2018,11:09 PM,30.55939,-97.71160216
3200877,RR,2018,700877,03/11/18 20:05,NOPROF, ,2,Yes,99,19/02/19 12:18,03/11/18 16:50,11/03/2018,04:50 PM,03/11/2018,04:50 PM,30.47058003,-97.65029234
3201005,RR,2018,701005,05/11/18 05:24,OPBOTT,WESTVIEW DR,4,Yes,99,19/02/19 12:18,05/11/18 05:05,11/05/2018,05:05 AM,05/11/2018,05:05 AM,30.49050038,-97.62795347
3201017,RR,2018,701017,02/11/18 23:33,NOPROF,BELLVIEW AVE,2,Yes,99,19/02/19 12:18,02/11/18 22:09,11/02/2018,10:09 PM,02/11/2018,10:09 PM,30.50276845,-97.68077177
3201060,RR,2018,701060,04/11/18 15:15,HRUNAT,S A W GRIMES BLVD,4,No,99,19/02/19 12:18,04/11/18 14:20,11/04/2018,02:20 PM,04/11/2018,02:20 PM,30.4798383,-97.64073271
3201061,RR,2018,701061,04/11/18 16:00,CIC,W PFLUGERVILLE PKWY,4,No,50,19/02/19 12:18,03/11/18 13:47,11/03/2018,01:47 PM,03/11/2018,01:47 PM,30.47228139,-97.66130156
3201070,RR,2018,701070,03/11/18 02:12,DAR,SERVICE,2,Yes,99,19/02/19 12:18,03/11/18 01:10,11/03/2018,01:10 AM,03/11/2018,01:10 AM,30.50897877,-97.69048399
3201091,RR,2018,701091,01/11/18 19:26,MISC,DRY CREEK DR,2,No,99,19/02/19 12:18,01/11/18 00:00,11/01/2018,12:00 AM,01/11/2018,12:00 AM,30.48842137,-97.6826486
3201098,RR,2018,701098,03/11/18 21:09,FIREWK, ,4,Yes,40,19/02/19 12:18,03/11/18 19:39,11/03/2018,07:39 PM,03/11/2018,07:39 PM,30.55221074,-97.70069212
3201116,RR,2018,701116,03/11/18 00:24,MTC, ,1,No,38,19/02/19 12:18,03/11/18 00:24,11/03/2018,12:24 AM,03/11/2018,12:24 AM,30.45989888,-97.62257475
3201139,RR,2018,701139,04/11/18 19:54,FSIGNL,WALLEYE WAY,2,Yes,99,19/02/19 12:18,04/11/18 19:46,11/04/2018,07:46 PM,04/11/2018,07:46 PM,30.55324833,-97.66760344
3201190,RR,2018,701190,03/11/18 05:06,NOPROF,CEDAR CREEK CV,2,Yes,99,19/02/19 12:18,03/11/18 04:47,11/03/2018,04:47 AM,03/11/2018,04:47 AM,30.49204152,-97.70121855
3201193,RR,2018,701193,03/11/18 22:20,TAXI,E MESSICK LOOP,2,Yes,40,19/02/19 12:18,03/11/18 20:25,11/03/2018,08:25 PM,03/11/2018,08:25 PM,30.48844044,-97.70124144
3201214,RR,2018,701214,28/10/18 19:56,DAS,MARTIN AVE,2,Yes,99,19/02/19 12:18,28/10/18 19:07,10/28/2018,07:07 PM,10/28/2018,07:07 PM,30.4866895,-97.68979735
3201250,RR,2018,701250,03/11/18 19:30,TLE, ,4,Yes,99,19/02/19 12:18,03/11/18 18:48,11/03/2018,06:48 PM,03/11/2018,06:48 PM,30.43506138,-97.67983336
3201346,RR,2018,701346,05/11/18 12:13,PI,BRENDA LN,1,Yes,99,19/02/19 12:18,05/11/18 10:07,11/05/2018,10:07 AM,05/11/2018,10:07 AM,30.54268925,-97.63293547
3201423,RR,2018,701423,06/11/18 18:30,FC,SANIBEL CT,2,Yes,99,19/02/19 12:18,06/11/18 18:22,11/06/2018,06:22 PM,06/11/2018,06:22 PM,30.54783146,-97.698533
3201428,RR,2018,701428,06/11/18 19:00,NOPROF,N IH 35 FR,2,Yes,99,19/02/19 12:18,06/11/18 14:42,11/06/2018,02:42 PM,06/11/2018,02:42 PM,30.5374593,-97.69094176
3201432,RR,2018,701432,07/11/18 00:32,TLE,SERVICE,2,Yes,99,19/02/19 12:18,07/11/18 00:09,11/07/2018,12:09 AM,07/11/2018,12:09 AM,30.52181141,-97.64507384
3201453,RR,2018,701453,05/11/18 06:00,RECVEH,N IH 35 FR,1,No,99,19/02/19 12:18,01/11/18 13:18,11/01/2018,01:18 PM,01/11/2018,01:18 PM,30.57160847,-97.69341368
3201456,RR,2018,701456,04/11/18 14:03,ASLT5,N IH 35 FR,4,No,9,19/02/19 12:18,03/11/18 12:30,11/03/2018,12:30 PM,03/11/2018,12:30 PM,30.56730931,-97.69446654
3201594,RR,2018,701594,06/11/18 19:40,TLE,N IH 35 FR,2,Yes,99,19/02/19 12:18,06/11/18 19:28,11/06/2018,07:28 PM,06/11/2018,07:28 PM,30.55229848,-97.69277281
3201649,RR,2018,701649,05/11/18 22:56,ASLT2,BRIARTON DR,4,Yes,5,19/02/19 12:18,05/11/18 21:32,11/05/2018,09:32 PM,05/11/2018,09:32 PM,30.49706929,-97.63647551
3201661,RR,2018,701661,06/11/18 13:20,HRPD,SAM BASS RD,4,No,99,19/02/19 12:18,06/11/18 12:30,11/06/2018,12:30 PM,06/11/2018,12:30 PM,30.52070134,-97.70265288
3201667,RR,2018,701667,08/11/18 08:42,NOPROF,WOODHILL DR,4,Yes,99,19/02/19 12:18,08/11/18 08:31,11/08/2018,08:31 AM,08/11/2018,08:31 AM,30.48948948,-97.7002725
3201690,RR,2018,701690,07/11/18 16:43,NARC,PARK LN,2,Yes,28,19/02/19 12:18,07/11/18 16:10,11/07/2018,04:10 PM,07/11/2018,04:10 PM,30.50815098,-97.67315764
3201720,RR,2018,701720,07/11/18 15:14,WT,JOYCE LN,4,No,99,19/02/19 12:18,07/11/18 13:58,11/07/2018,01:58 PM,07/11/2018,01:58 PM,30.4975919,-97.64891142
3201768,RR,2018,701768,06/11/18 21:15,TFPER,DOUBLE CREEK DR,1,No,7,19/02/19 12:18,06/11/18 20:00,11/06/2018,08:00 PM,06/11/2018,08:00 PM,30.48858159,-97.6439752
3201801,RR,2018,701801,12/10/18 19:59,THREAT, ,4,Yes,9,19/02/19 12:18,11/10/18 13:28,10/11/2018,01:28 PM,11/10/2018,01:28 PM,30.57448857,-97.70829863
3201847,RR,2018,701847,07/11/18 23:45,DAMMV,HERITAGE SPRINGS TRL,2,No,15,19/02/19 12:18,07/11/18 19:00,11/07/2018,07:00 PM,07/11/2018,07:00 PM,30.51156895,-97.65939421
3201853,RR,2018,701853,07/11/18 17:05,DAR,HOPPE TRL,2,Yes,99,19/02/19 12:18,07/11/18 16:11,11/07/2018,04:11 PM,07/11/2018,04:11 PM,30.53922169,-97.69400877
3201938,RR,2018,701938,08/11/18 00:08,PD,LANCASTER GATE DR,2,No,99,19/02/19 12:18,07/11/18 23:42,11/07/2018,11:42 PM,07/11/2018,11:42 PM,30.49201863,-97.6681375
3201960,RR,2018,701960,08/11/18 01:11,NODL,SEDGEWICK LN,1,Yes,99,19/02/19 12:18,07/11/18 22:25,11/07/2018,10:25 PM,07/11/2018,10:25 PM,30.49215977,-97.66051573
3202004,RR,2018,702004,09/11/18 05:31,TLE,AZIMUTH DR,1,Yes,99,19/02/19 12:18,08/11/18 23:52,11/08/2018,11:52 PM,08/11/2018,11:52 PM,30.48768132,-97.72362608
3202020,RR,2018,702020,08/11/18 03:11,FC,MEADOW PARK DR,1,No,99,19/02/19 12:18,08/11/18 02:56,11/08/2018,02:56 AM,08/11/2018,02:56 AM,30.54542058,-97.660325
3202147,RR,2018,702147,23/10/18 19:29,BURGD,JOE DIMAGGIO BLVD,1,No,6,19/02/19 12:18,21/10/18 12:00,10/21/2018,12:00 PM,10/21/2018,12:00 PM,30.52405827,-97.63981718
3202204,RR,2018,702204,26/09/18 21:55,PUBURN,WINDY PARK DR,4,Yes,99,19/02/19 12:18,26/09/18 20:15,09/26/2018,08:15 PM,09/26/2018,08:15 PM,30.48821919,-97.65701384
3202210,RR,2018,702210,25/09/18 23:12,PROSTU,PARKFIELD CV,2,Yes,17,19/02/19 12:18,25/09/18 22:35,09/25/2018,10:35 PM,09/25/2018,10:35 PM,30.48845189,-97.65418333
3202220,RR,2018,702220,26/09/18 01:00,POSDPA,S A W GRIMES BLVD,4,Yes,40,19/02/19 12:18,26/09/18 00:08,09/26/2018,12:08 AM,09/26/2018,12:08 AM,30.48985188,-97.65452666
3202260,RR,2018,702260,25/09/18 21:19,NODL,HESTERS CROSSING RD,1,Yes,99,19/02/19 12:18,25/09/18 20:58,09/25/2018,08:58 PM,09/25/2018,08:58 PM,30.488429,-97.67853636
3202267,RR,2018,702267,20/08/18 22:03,CIC,BECCA TEAL PL,4,No,50,19/02/19 12:18,20/08/18 16:21,08/20/2018,04:21 PM,08/20/2018,04:21 PM,30.54019063,-97.69748778
3202406,RR,2018,702406,05/09/18 15:03,RCPROP,PECAN AVE,2,No,99,19/02/19 12:18,05/09/18 14:02,09/05/2018,02:02 PM,05/09/2018,02:02 PM,30.51388829,-97.67410368
3202413,RR,2018,702413,05/09/18 15:21,MISPER,DEERFOOT DR,4,No,99,19/02/19 12:18,02/09/18 18:00,09/02/2018,06:00 PM,02/09/2018,06:00 PM,30.50583165,-97.67507261
3202446,RR,2018,702446,29/08/18 21:49,NOPROF,BECCA TEAL PL,4,Yes,99,19/02/19 12:18,29/08/18 13:00,08/29/2018,01:00 PM,08/29/2018,01:00 PM,30.53948109,-97.69903654
3202490,RR,2018,702490,02/10/18 00:48,CURFEW, ,2,Yes,42,19/02/19 12:18,01/10/18 23:23,10/01/2018,11:23 PM,01/10/2018,11:23 PM,30.45239155,-97.69503874
3202511,RR,2018,702511,01/10/18 22:20,POSDPA,THIBODEAUX DR,1,Yes,40,19/02/19 12:18,01/10/18 21:51,10/01/2018,09:51 PM,01/10/2018,09:51 PM,30.48144047,-97.65686125
3202541,RR,2018,702541,03/10/18 01:33,DAR,DRY CREEK DR,4,Yes,99,19/02/19 12:18,03/10/18 01:14,10/03/2018,01:14 AM,03/10/2018,01:14 AM,30.48810856,-97.68314451
3202595,RR,2018,702595,09/10/18 12:40,NOPROF,BECCA TEAL PL,2,Yes,99,19/02/19 12:18,21/02/18 20:45,02/21/2018,08:45 PM,02/21/2018,08:45 PM,30.53924077,-97.69858641
3202627,RR,2018,702627,09/10/18 19:00,NOINS,N IH 35 FR,2,Yes,99,19/02/19 12:18,09/10/18 18:31,10/09/2018,06:31 PM,09/10/2018,06:31 PM,30.53922169,-97.69094176
3202643,RR,2018,702643,09/10/18 17:35,DAR,PLANTATION DR,2,Yes,99,19/02/19 12:18,09/10/18 13:52,10/09/2018,01:52 PM,09/10/2018,01:52 PM,30.54268925,-97.69859404
3202675,RR,2018,702675,25/10/18 18:00,DAS, ,2,Yes,99,19/02/19 12:18,25/10/18 17:30,10/25/2018,05:30 PM,10/25/2018,05:30 PM,30.43794148,-97.68232817
3202684,RR,2018,702684,25/10/18 23:06,BURGD, ,4,No,6,19/02/19 12:18,25/10/18 10:30,10/25/2018,10:30 AM,10/25/2018,10:30 AM,30.48168843,-97.61860747
3202746,RR,2018,702746,12/11/18 20:17,FC,RM 1431,2,Yes,99,19/02/19 12:18,12/11/18 19:54,11/12/2018,07:54 PM,12/11/2018,07:54 PM,30.55873005,-97.70993132
3202751,RR,2018,702751,20/11/18 14:57,NOPROF,GREENBRIAR LOOP,2,Yes,99,19/02/19 12:18,19/11/18 21:20,11/19/2018,09:20 PM,11/19/2018,09:20 PM,30.5009908,-97.66552824
3202766,RR,2018,702766,20/11/18 01:30,FC, ,2,No,99,19/02/19 12:18,20/11/18 00:43,11/20/2018,12:43 AM,11/20/2018,12:43 AM,30.56965916,-97.69998259
3202803,RR,2018,702803,19/11/18 19:25,DAR, ,4,Yes,99,19/02/19 12:18,19/11/18 19:20,11/19/2018,07:20 PM,11/19/2018,07:20 PM,30.5516309,-97.70703215
3202824,RR,2018,702824,20/11/18 18:00,NOPROF,HOPPE TRL,2,Yes,99,19/02/19 12:18,20/11/18 15:54,11/20/2018,03:54 PM,11/20/2018,03:54 PM,30.54032033,-97.6940164
3202893,RR,2018,702893,19/09/18 23:30,NARC,DELL WAY,2,No,28,19/02/19 12:18,19/09/18 21:00,09/19/2018,09:00 PM,09/19/2018,09:00 PM,30.48673909,-97.67326445
3202917,RR,2018,702917,19/09/18 19:53,DAMPRP,LAKE DR,1,Yes,15,19/02/19 12:18,19/09/18 18:10,09/19/2018,06:10 PM,09/19/2018,06:10 PM,30.5474004,-97.66771788
3202927,RR,2018,702927,19/09/18 22:51,VCONR,PARKVIEW DR,2,Yes,99,19/02/19 12:18,19/09/18 22:02,09/19/2018,10:02 PM,09/19/2018,10:02 PM,30.50277989,-97.69437498
3203068,RR,2018,703068,06/09/18 00:45,DAR,RAINTREE PATH,2,Yes,99,19/02/19 12:18,05/09/18 17:26,09/05/2018,05:26 PM,05/09/2018,05:26 PM,30.51029866,-97.65020842
3203119,RR,2018,703119,09/10/18 19:56,DAMMV, ,2,No,15,19/02/19 12:18,09/10/18 08:03,10/09/2018,08:03 AM,09/10/2018,08:03 AM,30.43974965,-97.69761748
3203127,RR,2018,703127,09/10/18 22:36,SHOPLF,FANNIN AVE,4,Yes,7,19/02/19 12:18,09/10/18 11:00,10/09/2018,11:00 AM,09/10/2018,11:00 AM,30.51483052,-97.67797178
3203158,RR,2018,703158,09/10/18 12:06,LOSTPR,E PALM VALLEY BLVD,2,No,99,19/02/19 12:18,07/10/18 02:15,10/07/2018,02:15 AM,07/10/2018,02:15 AM,30.51639836,-97.6645822
3203199,RR,2018,703199,26/10/18 01:52,DAR,BECCA TEAL PL,2,Yes,99,19/02/19 12:18,25/10/18 20:33,10/25/2018,08:33 PM,10/25/2018,08:33 PM,30.53924077,-97.69858641
3203295,RR,2018,703295,20/11/18 21:44,ASLT5,SILVERLEAF LN,4,No,9,19/02/19 12:18,14/11/18 00:30,11/14/2018,12:30 AM,11/14/2018,12:30 AM,30.50886815,-97.6498651
3203303,RR,2018,703303,20/11/18 23:45,DAMPRP,DOUBLE CREEK DR,4,Yes,15,19/02/19 12:18,20/11/18 22:43,11/20/2018,10:43 PM,11/20/2018,10:43 PM,30.49241917,-97.64129729
3203379,RR,2018,703379,21/11/18 21:40,NOPROF, ,2,Yes,99,19/02/19 12:18,21/11/18 21:36,11/21/2018,09:36 PM,11/21/2018,09:36 PM,30.44404881,-97.68104643
3203425,RR,2018,703425,21/11/18 19:30,INDEX,EAST ROCK CV,2,No,18,19/02/19 12:18,21/11/18 07:30,11/21/2018,07:30 AM,11/21/2018,07:30 AM,30.49743168,-97.65919584
3203442,RR,2018,703442,20/11/18 00:50,NODL,LYNDA SUE ST,1,Yes,99,19/02/19 12:18,19/11/18 23:58,11/19/2018,11:58 PM,11/19/2018,11:58 PM,30.48681157,-97.69489378
3203462,RR,2018,703462,21/11/18 20:22,BURGD,WAIMEA CT,4,No,6,19/02/19 12:18,19/11/18 12:00,11/19/2018,12:00 PM,11/19/2018,12:00 PM,30.54949086,-97.70394224
3203484,RR,2018,703484,22/11/18 11:30,MISDIS,SUNRISE RD,1,No,99,19/02/19 12:18,22/10/18 12:00,10/22/2018,12:00 PM,10/22/2018,12:00 PM,30.54201024,-97.67421812
3203575,RR,2018,703575,11/10/18 21:37,PD,OXFORD BLVD,4,Yes,99,19/02/19 12:18,11/10/18 20:07,10/11/2018,08:07 PM,11/10/2018,08:07 PM,30.48815053,-97.66461271
