master_incident_number,response_date,StartDate,EndDate,problem,call_disposition,priority_number,LastUpdateDate,latitude,longitude
1105786,04/08/18 09:36,Aug  4 2018  9:36AM,Aug  4 2018  9:36AM,Check the Welfare,TRN-Transport,2,19/02/19 12:14,30.542688,-97.698592
1646559,09/10/18 13:52,Oct  9 2018  1:52PM,Oct  9 2018  1:52PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.542688,-97.698592
1404501,02/12/18 13:34,Dec  2 2018  1:34PM,Dec  2 2018  1:34PM,Trespass in Boarded Dwell,SEC- Secured,2,19/02/19 12:14,30.542705,-97.717559
1678871,07/12/18 18:06,Dec  7 2018  6:06PM,Dec  7 2018  6:06PM,Check the Welfare,RPT-Report,4,19/02/19 12:14,30.542783,-97.694004
1668349,16/12/18 22:05,Dec 16 2018 10:05PM,Dec 16 2018 10:05PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.54282,-97.690944
1622563,03/09/18 00:52,Sep  3 2018 12:52AM,Sep  3 2018 12:52AM,Suspicious Vehicle,TAG-Tagged,2,19/02/19 12:14,30.542827,-97.695535
1536786,05/10/18 21:54,Oct  5 2018  9:54PM,Oct  5 2018  9:54PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.54285,-97.614235
1252047,15/04/18 17:29,Apr 15 2018  5:29PM,Apr 15 2018  5:29PM,Suspicious Vehicle,BKG-Booking,2,19/02/19 12:14,30.542868,-97.698592
1518782,15/03/18 07:45,Mar 15 2018  7:45AM,Mar 15 2018  7:45AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.54289,-97.655435
1568301,18/07/18 08:40,Jul 18 2018  8:40AM,Jul 18 2018  8:40AM,Assist Other Agency,INS-Inservice,2,19/02/19 12:14,30.542894,-97.695535
1406256,05/03/18 17:03,Mar  5 2018  5:03PM,Mar  5 2018  5:03PM,Burglary Dwlng - Report,RPT-Report,2,19/02/19 12:14,30.542913,-97.698592
1590398,25/03/18 23:04,Mar 25 2018 11:04PM,Mar 25 2018 11:04PM,Suspicious Person,ADV-Advised,2,19/02/19 12:14,30.543023,-97.701978
1262488,18/10/18 23:18,Oct 18 2018 11:18PM,Oct 18 2018 11:18PM,Disturbance,AQT-All Quiet,2,19/02/19 12:14,30.54306,-97.71499
1678857,07/12/18 17:57,Dec  7 2018  5:57PM,Dec  7 2018  5:57PM,Property Damage Accident,RPT-Report,4,19/02/19 12:14,30.543147,-97.666048
1812354,19/05/18 00:09,May 19 2018 12:09AM,May 19 2018 12:09AM,Assist EMS Personnel,AST-Assist,1,19/02/19 12:14,30.543148,-97.664526
1313751,31/03/18 21:48,Mar 31 2018  9:48PM,Mar 31 2018  9:48PM,Suspicious Vehicle,BKG-Booking,2,19/02/19 12:14,30.543149,-97.661851
1550959,01/10/18 18:34,Oct  1 2018  6:34PM,Oct  1 2018  6:34PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.54315,-97.695545
1490908,30/05/18 20:06,May 30 2018  8:06PM,May 30 2018  8:06PM,Domestic,GOA-Gone on Arrival,2,19/02/19 12:14,30.543201,-97.717558
1043502,13/04/18 20:59,Apr 13 2018  8:59PM,Apr 13 2018  8:59PM,Disturbance,SNT-Sent,2,19/02/19 12:14,30.54322,-97.717558
1376476,28/06/18 18:05,Jun 28 2018  6:05PM,Jun 28 2018  6:05PM,Traffic Law Enforcement,BKG-Booking,4,19/02/19 12:14,30.543229,-97.710059
1052348,01/06/18 13:40,Jun  1 2018  1:40PM,Jun  1 2018  1:40PM,Suspicious Vehicle,GOA-Gone on Arrival,2,19/02/19 12:14,30.543265,-97.718857
1375453,27/06/18 22:07,Jun 27 2018 10:07PM,Jun 27 2018 10:07PM,Disturbance,ADV-Advised,2,19/02/19 12:14,30.543283,-97.710141
1748134,12/12/18 07:25,Dec 12 2018  7:25AM,Dec 12 2018  7:25AM,Audible Residential Alarm,FAL-False,1,19/02/19 12:14,30.543307,-97.716279
1019879,10/04/18 00:04,Apr 10 2018 12:04AM,Apr 10 2018 12:04AM,Domestic,NOS-No Service,2,19/02/19 12:14,30.543319,-97.710196
1162011,16/09/18 10:30,Sep 16 2018 10:30AM,Sep 16 2018 10:30AM,Audible Business Alarm,FAL-False,1,19/02/19 12:14,30.543321,-97.6503
1135497,04/09/18 22:51,Sep  4 2018 10:51PM,Sep  4 2018 10:51PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.54333,-97.632975
1634037,05/10/18 22:17,Oct  5 2018 10:17PM,Oct  5 2018 10:17PM,Suspicious Person,TRN-Transport,2,19/02/19 12:14,30.54335,-97.684235
1588966,22/07/18 14:24,Jul 22 2018  2:24PM,Jul 22 2018  2:24PM,Domestic Abuse-In Progress,ADV-Advised,1,19/02/19 12:14,30.543374,-97.705967
1547811,30/09/18 16:23,Sep 30 2018  4:23PM,Sep 30 2018  4:23PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.54339,-97.684365
1313344,31/03/18 00:24,Mar 31 2018 12:24AM,Mar 31 2018 12:24AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.543391,-97.712446
1655699,01/11/18 18:33,Nov  1 2018  6:33PM,Nov  1 2018  6:33PM,Property Damage Accident,AST-Assist,2,19/02/19 12:14,30.543413,-97.630455
1646378,27/10/18 15:35,Oct 27 2018  3:35PM,Oct 27 2018  3:35PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.5435,-97.683095
1601566,17/08/18 02:17,Aug 17 2018  2:17AM,Aug 17 2018  2:17AM,Unknown Wireless/Cell Phone,AQT-All Quiet,2,19/02/19 12:14,30.543524,-97.706773
1669768,14/12/18 16:55,Dec 14 2018  4:55PM,Dec 14 2018  4:55PM,Theft - Report Only,RPT-Report,4,19/02/19 12:14,30.543748,-97.683166
1229644,17/03/18 22:29,Mar 17 2018 10:29PM,Mar 17 2018 10:29PM,Baby Not Breathing,AST-Assist,0,19/02/19 12:14,30.543762,-97.68634
1399458,24/11/18 22:30,Nov 24 2018 10:30PM,Nov 24 2018 10:30PM,Domestic,AOK- All OK,2,19/02/19 12:14,30.543763,-97.686655
1390458,26/02/18 09:52,Feb 26 2018  9:52AM,Feb 26 2018  9:52AM,Assist EMS Personnel,AST-Assist,1,19/02/19 12:14,30.543763,-97.686561
1256382,04/09/18 10:48,Sep  4 2018 10:48AM,Sep  4 2018 10:48AM,Poss Personal Injury Acc,ADV-Advised,1,19/02/19 12:14,30.543781,-97.707164
1553685,26/11/18 16:13,Nov 26 2018  4:13PM,Nov 26 2018  4:13PM,Neighbor Trouble,ADV-Advised,1,19/02/19 12:14,30.543788,-97.69714
1372140,25/06/18 12:09,Jun 25 2018 12:09PM,Jun 25 2018 12:09PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.543788,-97.697062
1675103,27/11/18 18:45,Nov 27 2018  6:45PM,Nov 27 2018  6:45PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.543788,-97.697062
1000546,09/04/18 17:38,Apr  9 2018  5:38PM,Apr  9 2018  5:38PM,Suspicious Person,SNT-Sent,2,19/02/19 12:14,30.543945,-97.711158
1062962,04/05/18 22:26,May  4 2018 10:26PM,May  4 2018 10:26PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.543945,-97.711158
1163677,06/12/18 21:46,Dec  6 2018  9:46PM,Dec  6 2018  9:46PM,Suspicious Person,SNT-Sent,2,19/02/19 12:14,30.543945,-97.711158
1495190,08/06/18 11:11,Jun  8 2018 11:11AM,Jun  8 2018 11:11AM,Personal Injury Accident,RPT-Report,1,19/02/19 12:14,30.543945,-97.711158
1735817,20/05/18 00:25,May 20 2018 12:25AM,May 20 2018 12:25AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.543945,-97.711158
1127821,09/01/18 22:01,Jan  9 2018 10:01PM,Jan  9 2018 10:01PM,Unknown Trouble,ADV-Advised,1,19/02/19 12:14,30.543948,-97.703514
1416381,04/01/18 20:20,Jan  4 2018  8:20PM,Jan  4 2018  8:20PM,Traffic Law Enforcement,AST-Assist,4,19/02/19 12:14,30.543979,-97.670633
1060336,30/10/18 13:04,Oct 30 2018  1:04PM,Oct 30 2018  1:04PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.54398,-97.650385
1025694,17/06/18 18:03,Jun 17 2018  6:03PM,Jun 17 2018  6:03PM,Suspicious Person,GOA-Gone on Arrival,2,19/02/19 12:14,30.54404,-97.690945
1341395,10/12/18 14:00,Dec 10 2018  2:00PM,Dec 10 2018  2:00PM,Suspicious Vehicle,BKG-Booking,2,19/02/19 12:14,30.54404,-97.690945
1318651,18/04/18 13:21,Apr 18 2018  1:21PM,Apr 18 2018  1:21PM,Burglary Dwlng - Report,RPT-Report,2,19/02/19 12:14,30.544071,-97.697062
1243961,20/11/18 22:16,Nov 20 2018 10:16PM,Nov 20 2018 10:16PM,Suspicious Person,TAG-Tagged,2,19/02/19 12:14,30.54412,-97.711115
1029049,21/04/18 13:36,Apr 21 2018  1:36PM,Apr 21 2018  1:36PM,Traffic Law Enforcement,,4,19/02/19 12:14,30.54418,-97.703155
1351624,02/11/18 22:32,Nov  2 2018 10:32PM,Nov  2 2018 10:32PM,Audible Residential Alarm,FAL-False,1,19/02/19 12:14,30.544183,-97.704881
1599261,15/08/18 14:09,Aug 15 2018  2:09PM,Aug 15 2018  2:09PM,Down Outside-One,DTX-Detox,1,19/02/19 12:14,30.54419,-97.65542
1089110,23/07/18 12:01,Jul 23 2018 12:01PM,Jul 23 2018 12:01PM,Suspicious Vehicle,TAG-Tagged,2,19/02/19 12:14,30.544226,-97.631234
1666402,22/11/18 06:52,Nov 22 2018  6:52AM,Nov 22 2018  6:52AM,Suspicious Person,AOK- All OK,2,19/02/19 12:14,30.54425,-97.710715
1339350,05/08/18 14:08,Aug  5 2018  2:08PM,Aug  5 2018  2:08PM,Suspicious Vehicle,ADV-Advised,2,19/02/19 12:14,30.544282,-97.631173
1186484,08/01/18 01:19,Jan  8 2018  1:19AM,Jan  8 2018  1:19AM,Suspicious Vehicle,AOK- All OK,2,19/02/19 12:14,30.54432,-97.637715
1235830,08/04/18 22:52,Apr  8 2018 10:52PM,Apr  8 2018 10:52PM,Suspicious Vehicle,AST-Assist,2,19/02/19 12:14,30.544347,-97.641405
1139421,27/10/18 11:00,Oct 27 2018 11:00AM,Oct 27 2018 11:00AM,Parking Problem,TAG-Tagged,3,19/02/19 12:14,30.544351,-97.650308
1257690,08/09/18 18:43,Sep  8 2018  6:43PM,Sep  8 2018  6:43PM,Unknown Trouble,AOK- All OK,1,19/02/19 12:14,30.544368,-97.667579
1628346,12/09/18 21:03,Sep 12 2018  9:03PM,Sep 12 2018  9:03PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.544503,-97.638847
1602990,18/08/18 04:35,Aug 18 2018  4:35AM,Aug 18 2018  4:35AM,Burglary Biz - In Progress,BKG-Booking,1,19/02/19 12:14,30.544524,-97.642677
1136203,24/10/18 14:59,Oct 24 2018  2:59PM,Oct 24 2018  2:59PM,Traffic Law Enforcement,BKG-Booking,4,19/02/19 12:14,30.54458,-97.711115
1071937,12/06/18 20:23,Jun 12 2018  8:23PM,Jun 12 2018  8:23PM,Disturbance,AQT-All Quiet,2,19/02/19 12:14,30.544644,-97.702924
1246028,08/11/18 00:17,Nov  8 2018 12:17AM,Nov  8 2018 12:17AM,Suspicious Vehicle,TAG-Tagged,2,19/02/19 12:14,30.544723,-97.708635
1666988,24/11/18 11:20,Nov 24 2018 11:20AM,Nov 24 2018 11:20AM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.544766,-97.71245
1205764,23/04/18 09:57,Apr 23 2018  9:57AM,Apr 23 2018  9:57AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.5448,-97.631605
1169946,28/12/18 18:55,Dec 28 2018  6:55PM,Dec 28 2018  6:55PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.544802,-97.630455
1673615,24/12/18 18:38,Dec 24 2018  6:38PM,Dec 24 2018  6:38PM,Suspicious Person,ADV-Advised,2,19/02/19 12:14,30.544802,-97.630455
1755557,24/07/18 17:10,Jul 24 2018  5:10PM,Jul 24 2018  5:10PM,Theft-Hold One Cooperative,TAG-Tagged,2,19/02/19 12:14,30.544802,-97.630455
1405587,03/03/18 22:11,Mar  3 2018 10:11PM,Mar  3 2018 10:11PM,Domestic Abuse-In Progress,RPT-Report,1,19/02/19 12:14,30.544884,-97.686733
1821351,01/06/18 02:26,Jun  1 2018  2:26AM,Jun  1 2018  2:26AM,Domestic Abuse-In Progress,INF-Information,1,19/02/19 12:14,30.544892,-97.708637
1517028,13/07/18 20:48,Jul 13 2018  8:48PM,Jul 13 2018  8:48PM,Emotionally Disturb Person,RPT-Report,1,19/02/19 12:14,30.544893,-97.695535
1075919,18/05/18 19:05,May 18 2018  7:05PM,May 18 2018  7:05PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.544901,-97.698592
1003814,19/04/18 12:26,Apr 19 2018 12:26PM,Apr 19 2018 12:26PM,Suspicious Vehicle,AOK- All OK,2,19/02/19 12:14,30.544906,-97.701002
1404740,01/03/18 16:02,Mar  1 2018  4:02PM,Mar  1 2018  4:02PM,Unknown Wireless/Cell Phone,UNF-Unfounded,2,19/02/19 12:14,30.544906,-97.700122
1638351,07/10/18 20:25,Oct  7 2018  8:25PM,Oct  7 2018  8:25PM,Traffic Law Enforcement,AST-Assist,4,19/02/19 12:14,30.544906,-97.700122
1062738,04/05/18 10:33,May  4 2018 10:33AM,May  4 2018 10:33AM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.54492,-97.637215
1117587,09/11/18 14:21,Nov  9 2018  2:21PM,Nov  9 2018  2:21PM,Robbery of Person,UTL-Unable to Locate,1,19/02/19 12:14,30.544942,-97.704097
1053436,02/06/18 12:38,Jun  2 2018 12:38PM,Jun  2 2018 12:38PM,Unwanted Person,ADV-Advised,2,19/02/19 12:14,30.544966,-97.643956
1071283,11/06/18 18:51,Jun 11 2018  6:51PM,Jun 11 2018  6:51PM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.544966,-97.643956
1483360,26/07/18 14:33,Jul 26 2018  2:33PM,Jul 26 2018  2:33PM,Domestic Abuse-In Progress,BKG-Booking,1,19/02/19 12:14,30.545006,-97.698591
1556117,20/09/18 12:32,Sep 20 2018 12:32PM,Sep 20 2018 12:32PM,Domestic Abuse-In Progress,ADV-Advised,1,19/02/19 12:14,30.545023,-97.702632
1068086,06/06/18 17:25,Jun  6 2018  5:25PM,Jun  6 2018  5:25PM,Suspicious Person,AOK- All OK,2,19/02/19 12:14,30.545073,-97.687888
1465392,16/07/18 10:42,Jul 16 2018 10:42AM,Jul 16 2018 10:42AM,Robbery Dwell in Progress,RPT-Report,1,19/02/19 12:14,30.545088,-97.695535
1010819,11/10/18 10:24,Oct 11 2018 10:24AM,Oct 11 2018 10:24AM,Suspicious Vehicle,INF-Information,2,19/02/19 12:14,30.5451,-97.671725
1547659,30/09/18 13:46,Sep 30 2018  1:46PM,Sep 30 2018  1:46PM,Domestic Abuse-In Progress,NOS-No Service,1,19/02/19 12:14,30.545103,-97.700123
1145159,04/11/18 10:32,Nov  4 2018 10:32AM,Nov  4 2018 10:32AM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.54511,-97.650255
1617900,30/08/18 12:05,Aug 30 2018 12:05PM,Aug 30 2018 12:05PM,Emotionally Disturb Person,RPT-Report,1,19/02/19 12:14,30.545186,-97.706111
1702624,11/01/18 11:02,Jan 11 2018 11:02AM,Jan 11 2018 11:02AM,Traffic Law Enforcement,BKG-Booking,4,19/02/19 12:14,30.545186,-97.706111
1673625,24/12/18 18:50,Dec 24 2018  6:50PM,Dec 24 2018  6:50PM,Unwanted Person,AST-Assist,2,19/02/19 12:14,30.545202,-97.709377
1032984,27/04/18 22:56,Apr 27 2018 10:56PM,Apr 27 2018 10:56PM,Traffic Law Enforcement,BKG-Booking,4,19/02/19 12:14,30.545206,-97.711159
1632262,20/09/18 10:17,Sep 20 2018 10:17AM,Sep 20 2018 10:17AM,Burglary Dwlng - Report,RPT-Report,2,19/02/19 12:14,30.545214,-97.656695
1777006,09/05/18 22:39,May  9 2018 10:39PM,May  9 2018 10:39PM,Miscellaneous,AOK- All OK,3,19/02/19 12:14,30.54525,-97.666065
1509091,30/06/18 16:30,Jun 30 2018  4:30PM,Jun 30 2018  4:30PM,Domestic Abuse-In Progress,BKG-Booking,1,19/02/19 12:14,30.545277,-97.70611
1273340,05/11/18 16:43,Nov  5 2018  4:43PM,Nov  5 2018  4:43PM,Down Outside-One,AST-Assist,1,19/02/19 12:14,30.545352,-97.669113
1750020,05/05/18 23:07,May  5 2018 11:07PM,May  5 2018 11:07PM,Suspicious Person,AST-Assist,2,19/02/19 12:14,30.545352,-97.669113
1316551,17/04/18 13:50,Apr 17 2018  1:50PM,Apr 17 2018  1:50PM,Theft,TAG-Tagged,1,19/02/19 12:14,30.545358,-97.629899
1011726,10/06/18 22:15,Jun 10 2018 10:15PM,Jun 10 2018 10:15PM,Miscellaneous,INS-Inservice,3,19/02/19 12:14,30.54538,-97.667915
1625504,15/03/18 19:21,Mar 15 2018  7:21PM,Mar 15 2018  7:21PM,Walk Through a Building,,2,19/02/19 12:14,30.54538,-97.630865
1071845,12/06/18 18:56,Jun 12 2018  6:56PM,Jun 12 2018  6:56PM,Suspicious Person,SNT-Sent,2,19/02/19 12:14,30.54539,-97.669345
1714805,06/02/18 14:43,Feb  6 2018  2:43PM,Feb  6 2018  2:43PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.5454,-97.706145
1454730,20/04/18 15:48,Apr 20 2018  3:48PM,Apr 20 2018  3:48PM,Customer Trouble,,2,19/02/19 12:14,30.545657,-97.713832
1042033,11/04/18 05:25,Apr 11 2018  5:25AM,Apr 11 2018  5:25AM,Suspicious Vehicle,ADV-Advised,2,19/02/19 12:14,30.54569,-97.633345
1074413,16/05/18 14:30,May 16 2018  2:30PM,May 16 2018  2:30PM,Disturbance,ADV-Advised,2,19/02/19 12:14,30.54571,-97.713914
1540819,19/09/18 12:28,Sep 19 2018 12:28PM,Sep 19 2018 12:28PM,Theft,GOA-Gone on Arrival,1,19/02/19 12:14,30.545913,-97.714066
1810203,17/05/18 10:36,May 17 2018 10:36AM,May 17 2018 10:36AM,Theft,RPT-Report,1,19/02/19 12:14,30.545913,-97.714066
1763136,07/09/18 23:33,Sep  7 2018 11:33PM,Sep  7 2018 11:33PM,Miscellaneous,INS-Inservice,3,19/02/19 12:14,30.54593,-97.697165
1801902,31/05/18 09:05,May 31 2018  9:05AM,May 31 2018  9:05AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.54595,-97.644845
1013557,12/10/18 12:15,Oct 12 2018 12:15PM,Oct 12 2018 12:15PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.54597,-97.655335
1051090,30/05/18 08:46,May 30 2018  8:46AM,May 30 2018  8:46AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.54598,-97.654565
1312259,21/02/18 11:22,Feb 21 2018 11:22AM,Feb 21 2018 11:22AM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.54599,-97.699785
1102365,09/12/18 23:17,Dec  9 2018 11:17PM,Dec  9 2018 11:17PM,Suspicious Vehicle,AOK- All OK,2,19/02/19 12:14,30.545991,-97.687882
1115929,09/08/18 19:22,Aug  9 2018  7:22PM,Aug  9 2018  7:22PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.545991,-97.687882
1757183,04/05/18 03:16,May  4 2018  3:16AM,May  4 2018  3:16AM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.545992,-97.690943
1123007,14/08/18 22:22,Aug 14 2018 10:22PM,Aug 14 2018 10:22PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.546,-97.647375
1704987,15/01/18 14:22,Jan 15 2018  2:22PM,Jan 15 2018  2:22PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.546,-97.635605
1557183,05/07/18 10:38,Jul  5 2018 10:38AM,Jul  5 2018 10:38AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.546,-97.634605
1432058,02/02/18 13:40,Feb  2 2018  1:40PM,Feb  2 2018  1:40PM,Domestic Abuse Report Only,INF-Information,2,19/02/19 12:14,30.546011,-97.650322
1116142,08/12/18 02:20,Dec  8 2018  2:20AM,Dec  8 2018  2:20AM,Assist Other Agency,INF-Information,2,19/02/19 12:14,30.546011,-97.648069
1569555,07/07/18 10:42,Jul  7 2018 10:42AM,Jul  7 2018 10:42AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.54602,-97.634155
1770531,16/11/18 10:49,Nov 16 2018 10:49AM,Nov 16 2018 10:49AM,Traffic Law Enforcement,RPT-Report,4,19/02/19 12:14,30.546028,-97.645237
1751875,02/03/18 19:19,Mar  2 2018  7:19PM,Mar  2 2018  7:19PM,Traffic Law Enforcement,AOK- All OK,4,19/02/19 12:14,30.54603,-97.697121
1559881,16/10/18 11:32,Oct 16 2018 11:32AM,Oct 16 2018 11:32AM,Miscellaneous,INS-Inservice,3,19/02/19 12:14,30.546032,-97.616409
1256855,05/09/18 10:45,Sep  5 2018 10:45AM,Sep  5 2018 10:45AM,Suspicious Person,TRN-Transport,2,19/02/19 12:14,30.546034,-97.69855
1739451,28/03/18 00:03,Mar 28 2018 12:03AM,Mar 28 2018 12:03AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.546058,-97.702317
1280424,12/02/18 18:12,Feb 12 2018  6:12PM,Feb 12 2018  6:12PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.546059,-97.640121
1566684,08/10/18 13:32,Oct  8 2018  1:32PM,Oct  8 2018  1:32PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.546059,-97.640121
1652738,15/11/18 18:48,Nov 15 2018  6:48PM,Nov 15 2018  6:48PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.546059,-97.640121
1150811,06/09/18 12:06,Sep  6 2018 12:06PM,Sep  6 2018 12:06PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.54608,-97.638945
1329995,27/09/18 20:37,Sep 27 2018  8:37PM,Sep 27 2018  8:37PM,Assault in Progress,TRN-Transport,1,19/02/19 12:14,30.546087,-97.708635
1499570,24/08/18 09:53,Aug 24 2018  9:53AM,Aug 24 2018  9:53AM,Unknown Wireless/Cell Phone,UTL-Unable to Locate,2,19/02/19 12:14,30.546094,-97.709893
1579355,11/07/18 22:00,Jul 11 2018 10:00PM,Jul 11 2018 10:00PM,Sound of Shots Fired,AQT-All Quiet,1,19/02/19 12:14,30.546098,-97.711167
1255758,04/09/18 23:14,Sep  4 2018 11:14PM,Sep  4 2018 11:14PM,Sound of Shots Fired,,1,19/02/19 12:14,30.546099,-97.711453
1368059,24/10/18 16:26,Oct 24 2018  4:26PM,Oct 24 2018  4:26PM,Foot Beat (P),AOK- All OK,4,19/02/19 12:14,30.546104,-97.71244
1071800,12/06/18 23:06,Jun 12 2018 11:06PM,Jun 12 2018 11:06PM,Suspicious Person,AOK- All OK,2,19/02/19 12:14,30.546107,-97.71453
1170608,01/01/18 09:06,Jan  1 2018  9:06AM,Jan  1 2018  9:06AM,Property Damage Accident,ADV-Advised,2,19/02/19 12:14,30.546107,-97.71453
1259521,19/06/18 13:58,Jun 19 2018  1:58PM,Jun 19 2018  1:58PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.546109,-97.716271
1276295,12/11/18 04:04,Nov 12 2018  4:04AM,Nov 12 2018  4:04AM,Parking Problem,TAG-Tagged,3,19/02/19 12:14,30.54611,-97.638245
1666137,21/11/18 09:37,Nov 21 2018  9:37AM,Nov 21 2018  9:37AM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.54613,-97.650225
1449986,10/04/18 20:43,Apr 10 2018  8:43PM,Apr 10 2018  8:43PM,Fight,AST-Assist,1,19/02/19 12:14,30.546163,-97.694737
1388916,22/02/18 16:57,Feb 22 2018  4:57PM,Feb 22 2018  4:57PM,Unknown Trouble,AOK- All OK,1,19/02/19 12:14,30.546191,-97.674622
1714094,04/02/18 23:00,Feb  4 2018 11:00PM,Feb  4 2018 11:00PM,Audible Business Alarm,FAL-False,1,19/02/19 12:14,30.546191,-97.674622
1714277,05/02/18 06:04,Feb  5 2018  6:04AM,Feb  5 2018  6:04AM,Audible Business Alarm,AOK- All OK,1,19/02/19 12:14,30.546191,-97.674622
1759687,23/07/18 17:44,Jul 23 2018  5:44PM,Jul 23 2018  5:44PM,Traffic Law Enforcement,ADV-Advised,4,19/02/19 12:14,30.54622,-97.650235
1395866,11/11/18 17:43,Nov 11 2018  5:43PM,Nov 11 2018  5:43PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.54623,-97.714635
1022144,16/12/18 09:49,Dec 16 2018  9:49AM,Dec 16 2018  9:49AM,Walk Through a Building,AOK- All OK,2,19/02/19 12:14,30.54627,-97.630725
1148394,20/10/18 17:23,Oct 20 2018  5:23PM,Oct 20 2018  5:23PM,Disturbance,,2,19/02/19 12:14,30.546374,-97.674634
1026742,18/06/18 14:30,Jun 18 2018  2:30PM,Jun 18 2018  2:30PM,Walk Through a Building,INF-Information,2,19/02/19 12:14,30.546508,-97.697271
1157640,08/09/18 19:33,Sep  8 2018  7:33PM,Sep  8 2018  7:33PM,Suspicious Person,SNT-Sent,2,19/02/19 12:14,30.546508,-97.697271
1188385,10/01/18 13:44,Jan 10 2018  1:44PM,Jan 10 2018  1:44PM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.546508,-97.697271
1549224,11/11/18 03:23,Nov 11 2018  3:23AM,Nov 11 2018  3:23AM,Property Damage/Hit & Run,ADV-Advised,2,19/02/19 12:14,30.546509,-97.666056
1347551,02/10/18 15:53,Oct  2 2018  3:53PM,Oct  2 2018  3:53PM,Domestic,AST-Assist,2,19/02/19 12:14,30.546611,-97.65032
1423369,10/01/18 12:41,Jan 10 2018 12:41PM,Jan 10 2018 12:41PM,Recover Property,RPT-Report,3,19/02/19 12:14,30.546611,-97.65032
1451616,14/04/18 15:35,Apr 14 2018  3:35PM,Apr 14 2018  3:35PM,Retrieve Prop/Dom Situation,AST-Assist,3,19/02/19 12:14,30.546611,-97.65032
1543152,15/10/18 04:28,Oct 15 2018  4:28AM,Oct 15 2018  4:28AM,Traffic Law Enforcement,TAG-Tagged,4,19/02/19 12:14,30.546611,-97.65032
1568366,18/07/18 09:59,Jul 18 2018  9:59AM,Jul 18 2018  9:59AM,Burglary Dwlng - Report,CNL-Cancel,2,19/02/19 12:14,30.546611,-97.65032
1504690,23/06/18 12:56,Jun 23 2018 12:56PM,Jun 23 2018 12:56PM,Miscellaneous,AOK- All OK,3,19/02/19 12:14,30.54665,-97.659375
1263102,02/12/18 13:01,Dec  2 2018  1:01PM,Dec  2 2018  1:01PM,Burglary Dwlng In Progress,AOK- All OK,1,19/02/19 12:14,30.546665,-97.661468
1383755,25/03/18 09:50,Mar 25 2018  9:50AM,Mar 25 2018  9:50AM,Road Hazard,ADV-Advised,3,19/02/19 12:14,30.546693,-97.712442
1432477,03/02/18 15:04,Feb  3 2018  3:04PM,Feb  3 2018  3:04PM,Miscellaneous,INF-Information,3,19/02/19 12:14,30.546762,-97.707371
