APN,PERMITID,TYPE,PERMIT,DECISION,LIQUOR_TYPE,STATUS,ISSUEDATE,EXPIRE_YEAR,EXPIRE_DATE,ESTABLISHMENT_NUM,ESTABLISHMENT_NAME,TYPE_DESCRIPTION,ADDRESS,ZIP,StartDate,EndDate,LATITUDE,LONGITUDE,LastUpdateDate
5000272,20272,"L210",20272,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400272,"Business 1230171800","LIQ ON-SALE B W/SS SERIES 4000","W OAK DR",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.52099,-97.676685,19/02/19 14:40
5000283,20283,"L208",20283,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400283,"Business 1034266947","LIQ ON-SALE A W/SS SERIES 4000","W OAK DR",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.52128,-97.677135,19/02/19 14:40
5000284,20284,"L208",20284,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400284,"Business 1364223831","LIQ ON-SALE A W/SS SERIES 4000","W OAK DR",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.52128,-97.677135,19/02/19 14:40
5000289,20289,"L216",20289,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400289,"Business 1200623564","LIQ ON-SALE E W/SS SERIES 4000","W OAK DR",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.52053,-97.677325,19/02/19 14:40
5000290,20290,"L210",20290,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400290,"Business 626138439","LIQ ON-SALE B W/SS SERIES 4000","W OAK DR",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.52053,-97.677325,19/02/19 14:40
5000298,20298,"L208",20298,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400298,"Business 1782690175","LIQ ON-SALE A W/SS SERIES 4000","HERITAGE CENTER CIR",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51768,-97.676065,19/02/19 14:40
5000301,20301,"L208",20301,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400301,"Business 1829418994","LIQ ON-SALE A W/SS SERIES 4000","HERITAGE CENTER CIR",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51805,-97.675955,19/02/19 14:40
5000312,20312,"L208",20312,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400312,"Business 606732654","LIQ ON-SALE A W/SS SERIES 4000","E PALM VALLEY BLVD",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51732,-97.678125,19/02/19 14:40
5000324,20324,"L210",20324,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400324,"Business 26907598","LIQ ON-SALE B W/SS SERIES 4000","E PALM VALLEY BLVD",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51908,-97.674845,19/02/19 14:40
5000345,20345,"L210",20345,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400345,"Business 1850621249","LIQ ON-SALE B W/SS SERIES 4000","LAUREL PATH",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.52888,-97.657855,19/02/19 14:40
5000372,20372,"L210",20372,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400372,"Business 1440159031","LIQ ON-SALE B W/SS SERIES 4000","PROVIDENT LN",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.52605,-97.663795,19/02/19 14:40
5000398,20398,"L173",20398,"APPROVED","Off Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400398,"Business 1679438846","LIQ OFF-SALE SERIES 4000","SERVICE",78665,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.52099,-97.637285,19/02/19 14:40
5000402,20402,"L216",20402,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400402,"Business 969508088","LIQ ON-SALE E W/SS SERIES 4000","S KENNEY FORT BLVD",78665,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.52159,-97.639395,19/02/19 14:40
5000412,20412,"L216",20412,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400412,"Business 821043928","LIQ ON-SALE E W/SS SERIES 4000","RAVENWOOD DR",78665,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51419,-97.632455,19/02/19 14:40
5000430,20430,"L210",20430,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400430,"Business 1745365975","LIQ ON-SALE B W/SS SERIES 4000","HAWTHORN LN",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.50394,-97.649885,19/02/19 14:40
5000446,20446,"L173",20446,"APPROVED","Off Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400446,"Business 2050541733","LIQ OFF-SALE SERIES 4000","OLD SETTLEMENT RD",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51362,-97.660475,19/02/19 14:40
5000448,20448,"L208",20448,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400448,"Business 1025399744","LIQ ON-SALE A W/SS SERIES 4000","OLD SETTLEMENT RD",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51362,-97.660475,19/02/19 14:40
5000460,20460,"L208",20460,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400460,"Business 1544378431","LIQ ON-SALE A W/SS SERIES 4000","N GEORGETOWN ST",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.516,-97.671785,19/02/19 14:40
5000476,20476,"L173",20476,"APPROVED","Off Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400476,"Business 1375920340","LIQ OFF-SALE SERIES 4000","E PALM VALLEY BLVD",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51691,-97.672915,19/02/19 14:40
5000481,20481,"L210",20481,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400481,"Business 867470391","LIQ ON-SALE B W/SS SERIES 4000","SERVICE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51659,-97.680425,19/02/19 14:40
5000482,20482,"L212",20482,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400482,"Business 1817310326","LIQ ON-SALE C-2 W/SS SERIES 4000","SERVICE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51644,-97.680675,19/02/19 14:40
5000486,20486,"L239",20486,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400486,"Business 480101302","LIQ ON-SALE C-1 W/SS SERIES 4000","FANNIN AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51407,-97.676995,19/02/19 14:40
5000493,20493,"L208",20493,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400493,"Business 1773184998","LIQ ON-SALE A W/SS SERIES 4000","FANNIN AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51401,-97.678605,19/02/19 14:40
5000495,20495,"L215",20495,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400495,"Business 2098894599","LIQ ON-SALE E SERIES 4000","FANNIN AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51401,-97.678605,19/02/19 14:40
5000496,20496,"L216",20496,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400496,"Business 215092006","LIQ ON-SALE E W/SS SERIES 4000","PECAN AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51567,-97.676825,19/02/19 14:40
5000497,20497,"L212",20497,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400497,"Business 977837630","LIQ ON-SALE C-2 W/SS SERIES 4000","FANNIN AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51483,-97.677975,19/02/19 14:40
5000498,20498,"L212",20498,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400498,"Business 1191298152","LIQ ON-SALE C-2 W/SS SERIES 4000","FANNIN AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51483,-97.677975,19/02/19 14:40
5000504,20504,"L208",20504,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400504,"Business 544174898","LIQ ON-SALE A W/SS SERIES 4000","E MILAM AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51267,-97.675995,19/02/19 14:40
5000505,20505,"L173",20505,"APPROVED","Off Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400505,"Business 1802531210","LIQ OFF-SALE SERIES 4000","E MILAM AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51267,-97.675995,19/02/19 14:40
5000508,20508,"L239",20508,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400508,"Business 1781133032","LIQ ON-SALE C-1 W/SS SERIES 4000","FANNIN AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51288,-97.679015,19/02/19 14:40
5000509,20509,"L239",20509,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400509,"Business 402718599","LIQ ON-SALE C-1 W/SS SERIES 4000","FANNIN AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51288,-97.679015,19/02/19 14:40
5000512,20512,"L208",20512,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400512,"Business 1848383581","LIQ ON-SALE A W/SS SERIES 4000","E MAIN ST",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51018,-97.672805,19/02/19 14:40
5000513,20513,"L208",20513,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400513,"Business 1798665908","LIQ ON-SALE A W/SS SERIES 4000","E MAIN ST",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.51018,-97.672805,19/02/19 14:40
5000534,20534,"L173",20534,"APPROVED","Off Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400534,"Business 1285782699","LIQ OFF-SALE SERIES 4000","W AUSTIN AVE",78664,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.5097,-97.682885,19/02/19 14:40
5000604,20604,"L216",20604,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400604,"Business 703455928","LIQ ON-SALE E W/SS SERIES 4000","ROCK CREEK DR",78681,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.49476,-97.700625,19/02/19 14:40
5000618,20618,"L212",20618,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400618,"Business 910786381","LIQ ON-SALE C-2 W/SS SERIES 4000","LYNDA SUE ST",78681,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.48873,-97.691465,19/02/19 14:40
5000621,20621,"L216",20621,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400621,"Business 1186278867","LIQ ON-SALE E W/SS SERIES 4000","LYNDA SUE ST",78681,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.48923,-97.691465,19/02/19 14:40
5000646,20646,"L216",20646,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400646,"Business 850441304","LIQ ON-SALE E W/SS SERIES 4000","CHISHOLM VALLEY DR",78681,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.49016,-97.690605,19/02/19 14:40
5000671,20671,"L210",20671,"APPROVED","ON Sale","OPEN","05/10/2017 12:00:00 AM",2019,"05/10/2019 12:00:00 AM",400671,"Business 63787351","LIQ ON-SALE B W/SS SERIES 4000","N ROSENBOROUGH LN",78665,"05/10/2017 12:00:00 AM","10/05/2019 12:00:00 AM",30.4972,-97.638745,19/02/19 14:40
5000003,20003,"L238",20003,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400003,"Business 251902710","LIQ ON-SALE C-1 SERIES 4000","MEISTER PL",78664,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.48718,-97.636845,19/02/19 14:40
5000099,20099,"L173",20099,"APPROVED","Off Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400099,"Business 457775222","LIQ OFF-SALE SERIES 4000","LONGHORN TRL",78665,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.55299,-97.674165,19/02/19 14:40
5000109,20109,"L216",20109,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400109,"Business 1342893262","LIQ ON-SALE E W/SS SERIES 4000","PERCH TRL",78665,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.55025,-97.664875,19/02/19 14:40
5000112,20112,"L210",20112,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400112,"Business 1149852896","LIQ ON-SALE B W/SS SERIES 4000","GULF WAY",78665,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.55153,-97.666445,19/02/19 14:40
5000231,20231,"L202",20231,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400231,"Business 1320256119","LIQ ON-SALE C-2 W/SS SERIES 3000","SERVICE",78664,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.52482,-97.678835,19/02/19 14:40
5000292,20292,"L210",20292,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400292,"Business 1549553348","LIQ ON-SALE B W/SS SERIES 4000","E PALM VALLEY BLVD",78664,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.51715,-97.678365,19/02/19 14:40
5000294,20294,"L173",20294,"APPROVED","Off Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400294,"Business 1434214315","LIQ OFF-SALE SERIES 4000","HERITAGE CENTER CIR",78664,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.51719,-97.677385,19/02/19 14:40
5000308,20308,"L208",20308,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400308,"Business 1227444582","LIQ ON-SALE A W/SS SERIES 4000","SERVICE",78664,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.51963,-97.679115,19/02/19 14:40
5000314,20314,"L239",20314,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400314,"Business 258490554","LIQ ON-SALE C-1 W/SS SERIES 4000","E PALM VALLEY BLVD",78664,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.5187,-97.679595,19/02/19 14:40
5000332,20332,"L216",20332,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400332,"Business 1275259748","LIQ ON-SALE E W/SS SERIES 4000","E PALM VALLEY BLVD",78664,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.51848,-97.674735,19/02/19 14:40
5000374,20374,"L173",20374,"APPROVED","Off Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400374,"Business 672291580","LIQ OFF-SALE SERIES 4000","SUNRISE RD",78664,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.52231,-97.667985,19/02/19 14:40
5000545,20545,"L216",20545,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400545,"Business 69275632","LIQ ON-SALE E W/SS SERIES 4000","PARKVIEW DR",78681,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.50336,-97.694355,19/02/19 14:40
5000640,20640,"L210",20640,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400640,"Business 1238299623","LIQ ON-SALE B W/SS SERIES 4000","YUCCA DR",78681,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.49284,-97.681385,19/02/19 14:40
5000681,20681,"L239",20681,"APPROVED","ON Sale","OPEN","10/19/2017 12:00:00 AM",2019,"10/19/2019 12:00:00 AM",400681,"Business 2055985311","LIQ ON-SALE C-1 W/SS SERIES 4000","MEISTER LN",78664,"10/19/2017 12:00:00 AM","10/19/2019 12:00:00 AM",30.49007,-97.635635,19/02/19 14:40
5000529,20529,"L216",20529,"PENDING","ON Sale","OPEN","09/13/2017 12:00:00 AM",2019,"09/13/2019 12:00:00 AM",400529,"Business 1438301558","LIQ ON-SALE E W/SS SERIES 4000","N BROWN ST",78664,"09/13/2017 12:00:00 AM","09/13/2019 12:00:00 AM",30.50861,-97.681235,19/02/19 14:40
5000008,20008,"L173",20008,"APPROVED","Off Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400008,"Business 1318287534","LIQ OFF-SALE SERIES 4000","LOUIS HENNA BLVD",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.48821,-97.636725,19/02/19 14:40
5000042,20042,"L216",20042,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400042,"Business 1285952508","LIQ ON-SALE E W/SS SERIES 4000","E MESSICK LOOP",78681,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.48816,-97.700865,19/02/19 14:40
5000055,20055,"L173",20055,"APPROVED","Off Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400055,"Business 1951685456","LIQ OFF-SALE SERIES 4000","N IH 35 FR",78665,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.57112,-97.691425,19/02/19 14:40
5000085,20085,"L173",20085,"APPROVED","Off Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400085,"Business 216467278","LIQ OFF-SALE SERIES 4000","RM 1431",78681,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.55387,-97.711565,19/02/19 14:40
5000103,20103,"L210",20103,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400103,"Business 1932168911","LIQ ON-SALE B W/SS SERIES 4000","LUTHER PETERSON PL",78665,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.54761,-97.675205,19/02/19 14:40
5000110,20110,"L173",20110,"APPROVED","Off Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400110,"Business 150224191","LIQ OFF-SALE SERIES 4000","SETTLEMENT DR",78665,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.55039,-97.665685,19/02/19 14:40
5000113,20113,"L173",20113,"APPROVED","Off Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400113,"Business 635500129","LIQ OFF-SALE SERIES 4000","CHIPPEWA ST",78665,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.55303,-97.669515,19/02/19 14:40
5000146,20146,"L173",20146,"APPROVED","Off Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400146,"Business 446114613","LIQ OFF-SALE SERIES 4000"," "," ","09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.45596,-97.665355,19/02/19 14:40
5000230,20230,"L208",20230,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400230,"Business 273464671","LIQ ON-SALE A W/SS SERIES 4000","JAMES PL",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.52984,-97.677625,19/02/19 14:40
5000316,20316,"L208",20316,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400316,"Business 2147477805","LIQ ON-SALE A W/SS SERIES 4000","E PALM VALLEY BLVD",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.51807,-97.678485,19/02/19 14:40
5000331,20331,"L216",20331,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400331,"Business 1294842007","LIQ ON-SALE E W/SS SERIES 4000","E PALM VALLEY BLVD",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.51848,-97.674735,19/02/19 14:40
5000336,20336,"L216",20336,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400336,"Business 1932023758","LIQ ON-SALE E W/SS SERIES 4000","AGARITA TRL",78665,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.53136,-97.650525,19/02/19 14:40
5000337,20337,"L216",20337,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400337,"Business 596538536","LIQ ON-SALE E W/SS SERIES 4000","PRAIRIE STAR LN",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.53063,-97.655025,19/02/19 14:40
5000349,20349,"L207",20349,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400349,"Business 1845959148","LIQ ON-SALE A SERIES 4000","LAUREL PATH",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.52911,-97.657775,19/02/19 14:40
5000370,20370,"L210",20370,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400370,"Business 1469391284","LIQ ON-SALE B W/SS SERIES 4000","TIGER TRL",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.53077,-97.664165,19/02/19 14:40
5000405,20405,"L210",20405,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400405,"Business 705458420","LIQ ON-SALE B W/SS SERIES 4000","S KENNEY FORT BLVD",78665,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.52127,-97.639645,19/02/19 14:40
5000406,20406,"L210",20406,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400406,"Business 1692715952","LIQ ON-SALE B W/SS SERIES 4000","S KENNEY FORT BLVD",78665,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.52127,-97.639645,19/02/19 14:40
5000413,20413,"L210",20413,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400413,"Business 198384133","LIQ ON-SALE B W/SS SERIES 4000","RAVENWOOD DR",78665,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.51335,-97.631165,19/02/19 14:40
5000432,20432,"L216",20432,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400432,"Business 1482281243","LIQ ON-SALE E W/SS SERIES 4000","SERVICE",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.51461,-97.654735,19/02/19 14:40
5000451,20451,"L210",20451,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400451,"Business 819567519","LIQ ON-SALE B W/SS SERIES 4000","N RYE ST",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.51376,-97.669145,19/02/19 14:40
5000474,20474,"L208",20474,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400474,"Business 563138995","LIQ ON-SALE A W/SS SERIES 4000","PECAN AVE",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.51484,-97.675645,19/02/19 14:40
5000494,20494,"L216",20494,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400494,"Business 1440291631","LIQ ON-SALE E W/SS SERIES 4000","FANNIN AVE",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.51401,-97.678605,19/02/19 14:40
5000525,20525,"L202",20525,"PENDING","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400525,"Business 319467047","LIQ ON-SALE C-2 W/SS SERIES 3000","CHISHOLM TRAIL RD",78681,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.51171,-97.688595,19/02/19 14:40
5000530,20530,"L216",20530,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400530,"Business 1408368974","LIQ ON-SALE E W/SS SERIES 4000","N BROWN ST",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.50861,-97.681235,19/02/19 14:40
5000565,20565,"L173",20565,"APPROVED","Off Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400565,"Business 143150456","LIQ OFF-SALE SERIES 4000","HILL ST",78664,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.4887,-97.618585,19/02/19 14:40
5000582,20582,"L216",20582,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400582,"Business 998043287","LIQ ON-SALE E W/SS SERIES 4000","PARKVIEW DR",78681,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.5022,-97.694365,19/02/19 14:40
5000614,20614,"L208",20614,"APPROVED","ON Sale","OPEN","09/21/2017 12:00:00 AM",2019,"09/21/2019 12:00:00 AM",400614,"Business 1507875942","LIQ ON-SALE A W/SS SERIES 4000","WILDWOOD DR",78681,"09/21/2017 12:00:00 AM","09/21/2019 12:00:00 AM",30.49067,-97.700575,19/02/19 14:40
